sent_id	index	Inflection/Surface form	Stem / Root	Category	Gender	Number	Person	Case	Vib	TAM	Voice	head_inflection	head_stem	karka Relation
9884	10	देखा	देख	v	m	sg	3	-	या_जा_सक+ता_है	yA	passive	ROOT	ROOT	main
9884	11	जा	जा	v	any	any	any	-	0	0	-	देखा	देख	lwg__vaux
9884	12	सकता	सक	v	m	sg	any	-	ता	wA	-	जा	जा	lwg__vaux_cont
9884	13	है	है	v	any	sg	3	-	है	hE	-	सकता	सक	lwg__vaux_cont
9884	14	।	।	punc	-	-	-	-	-	-	-	देखा	देख	rsym
9885	1	एक	एक	pn	any	sg	3	d	0	0	-	दूसरे	दूसरा	mod
9885	2	दूसरे	दूसरा	pn	m	sg	3	o	0_का_ओर	0	-	किए	कर	rd
9885	3	की	का	psp	f	sg	-	d	-	-	-	दूसरे	दूसरा	lwg__psp
9885	4	ओर	ओर	nst	f	sg	3	d	-	-	-	दूसरे	दूसरा	lwg__psp
9885	5	पीठ	पीठ	n	f	sg	3	d	0	0	-	किए	कर	k2
9885	6	किए	कर	v	m	pl	any	-	या_हो+या	yA	-	सिंह	सिंह	nmod__k1inv
9885	7	हुए	हो	v	m	pl	any	-	या	yA	-	किए	कर	lwg__vaux
9885	8	ये	यह	pn	any	pl	3	d	-	-	-	सिंह	सिंह	nmod__adj
9885	9	चार	चार	num	any	any	-	any	-	-	-	सिंह	सिंह	nmod__adj
9885	10	सिंह	सिंह	n	m	pl	3	d	0	0	-	हैं	है	k1
9885	11	भारत	भारत	n	m	sg	3	o	0_का	0	-	प्रतीक	प्रतीक	r6
9885	12	के	का	psp	m	pl	-	d	-	-	-	भारत	भारत	lwg__psp
9885	13	राष्ट्रीय	राष्ट्रीय	adj	any	any	-	d	-	-	-	प्रतीक	प्रतीक	nmod__adj
9885	14	प्रतीक	प्रतीक	n	m	pl	3	d	0	0	-	हैं	है	k1s
9885	15	हैं	है	v	any	pl	3	-	है	hE	active	ROOT	ROOT	main
9885	16	।	।	punc	-	-	-	-	-	-	-	हैं	है	rsym
9886	1	यह	यह	pn	any	sg	3	d	-	-	-	स्तम्भ	स्तंभ	nmod__adj
9886	2	स्तम्भ	स्तंभ	n	m	sg	3	d	0	0	-	है	है	k1
9886	3	वास्तुकला	वास्तुकला	n	f	sg	3	o	0_का	0	-	शैली	शैली	r6
9886	4	की	का	psp	f	sg	-	o	-	-	-	वास्तुकला	वास्तुकला	lwg__psp
9886	5	ग्रीक	ग्रीक	adj	any	any	-	o	-	-	-	शैली	शैली	nmod__adj
9886	6	बौद्ध	बौद्ध	adj	any	any	-	o	-	-	-	ग्रीक	ग्रीक	mod
9886	7	शैली	शैली	n	f	sg	3	o	0_का	0	-	नमूना	नमूना	r6
9886	8	का	का	psp	m	sg	-	d	-	-	-	शैली	शैली	lwg__psp
9886	9	उत्कृष्ट	उत्कृष्ट	adj	any	any	-	d	-	-	-	नमूना	नमूना	nmod__adj
9886	10	नमूना	नमूना	n	m	sg	3	d	0	0	-	है	है	k1s
9886	11	है	है	v	any	sg	3	-	है	hE	active	ROOT	ROOT	main
9886	12	।	।	punc	-	-	-	-	-	-	-	है	है	rsym
9887	1	अब	अब	pn	-	-	-	d	-	-	-	हो	हो	k7t
9887	2	लगभग	लगभग	avy	-	-	-	-	-	-	-	खंडहर	खंडहर	lwg__rp
9887	3	खंडहर	खंडहर	n	m	sg	3	d	0	0	-	हो	हो	k2
9887	4	हो	हो	v	any	sg	any	-	0_चुक+या	0	-	शताब्दी	शताब्दी	nmod__k1inv
9887	5	चुका	चुक	v	m	sg	any	-	या	yA	-	हो	हो	lwg__vaux
9887	6	यह	यह	pn	any	sg	3	d	-	-	-	मंदिर	मंदिर	nmod__adj
9887	7	मंदिर	मंदिर	n	m	sg	3	d	0	0	-	बना	बन	k1
9887	8	5वीं	5वाँ	num	f	sg	-	o	-	-	-	शताब्दी	शताब्दी	pof__cn
9887	9	शताब्दी	शताब्दी	n	f	sg	3	o	0_में	0	-	बना	बन	k7t
9887	10	में	में	psp	-	-	-	-	-	-	-	शताब्दी	शताब्दी	lwg__psp
9887	11	बना	बन	v	m	sg	any	-	या_था	yA	active	ROOT	ROOT	main
9887	12	था	था	v	m	sg	any	-	था	WA	-	बना	बन	lwg__vaux
9887	13	।	।	punc	-	-	-	-	-	-	-	बना	बन	rsym
9888	1	यह	यह	pn	any	sg	3	d	-	-	-	मंदिर	मंदिर	nmod__adj
9888	2	मंदिर	मंदिर	n	m	sg	3	d	0	0	-	देता	दे	k1
9888	3	भारतीय	भारतीय	adj	any	any	-	o	-	-	-	मंदिरों	मंदिर	nmod__adj
9888	4	मंदिरों	मंदिर	n	m	pl	3	o	0_का	0	-	शैली	शैली	r6
9888	5	की	का	psp	f	sg	-	o	-	-	-	मंदिरों	मंदिर	lwg__psp
9888	6	प्राचीन	प्राचीन	adj	any	any	-	o	-	-	-	शैली	शैली	nmod__adj
9888	7	शैली	शैली	n	f	sg	3	o	0_का	0	-	झलक	झलक	r6
9888	8	की	का	psp	f	sg	-	d	-	-	-	शैली	शैली	lwg__psp
9888	9	झलक	झलक	n	f	sg	3	d	0	0	-	देता	दे	k2
9888	10	देता	दे	v	m	sg	3	-	ता_है	wA	active	ROOT	ROOT	main
9888	11	है	है	v	any	sg	3	-	है	hE	-	देता	दे	lwg__vaux
9888	12	।	।	punc	-	-	-	-	-	-	-	देता	दे	rsym
9889	1	साँची	साँची	n	m	sg	3	o	0_में	0	-	देखे	देख	k7p
9889	2	में	में	psp	-	-	-	-	-	-	-	साँची	साँची	lwg__psp
9889	3	प्राचीन	प्राचीन	adj	any	any	-	o	-	-	-	विहारों	विहार	nmod__adj
9889	4	बौद्ध	बौद्ध	adj	any	any	-	o	-	-	-	विहारों	विहार	pof__cn
9889	5	विहारों	विहार	n	m	pl	3	o	0_का	0	-	भग्नावशेष	भग्नावशेष	r6
9889	6	के	का	psp	m	pl	-	d	-	-	-	विहारों	विहार	lwg__psp
9889	7	भग्नावशेष	भग्नावशेष	n	m	pl	3	d	0	0	-	देखे	देख	k2
9889	8	देखे	देख	v	m	pl	3	-	या_जा_सक+ता_है	yA	passive	ROOT	ROOT	main
9889	9	जा	जा	v	any	any	any	-	0	0	-	देखे	देख	lwg__vaux
9889	10	सकते	सक	v	m	pl	any	-	ता	wA	-	जा	जा	lwg__vaux_cont
9889	11	हैं	है	v	any	pl	3	-	है	hE	-	सकते	सक	lwg__vaux_cont
9889	12	।	।	punc	-	-	-	-	-	-	-	देखे	देख	rsym
9890	1	जहाँ	जहाँ	pn	-	-	-	d	-	-	-	करते	कर	k7p
9890	2	तत्कालीन	तत्कालीन	adj	any	any	-	d	-	-	-	भिक्षु	भिक्षु	nmod__adj
9890	3	बौद्ध	बौद्ध	adj	any	any	-	d	-	-	-	भिक्षु	भिक्षु	pof__cn
9890	4	भिक्षु	भिक्षु	n	m	pl	3	d	0	0	-	करते	कर	k1
9890	5	निवास	निवास	n	m	sg	3	d	0	0	-	करते	कर	pof
9890	6	करते	कर	v	m	pl	any	-	ता_था	wA	active	ROOT	ROOT	main
9890	7	थे	था	v	m	pl	any	-	था	WA	-	करते	कर	lwg__vaux
9890	8	।	।	punc	-	-	-	-	-	-	-	करते	कर	rsym
9891	1	साँची	साँची	n	m	sg	3	o	0_में	0	-	है	है	k7p
9891	2	में	में	psp	-	-	-	-	-	-	-	साँची	साँची	lwg__psp
9891	3	एक	एक	num	any	any	-	any	-	-	-	चट्टान	चट्टान	nmod__adj
9891	4	ही	ही	avy	-	-	-	-	-	-	-	एक	एक	lwg__rp
9891	5	चट्टान	चट्टान	n	f	sg	3	o	0_को	0	-	काटकर	काट	k2
9891	6	को	को	psp	-	-	-	-	-	-	-	चट्टान	चट्टान	lwg__psp
9891	7	काटकर	काट	v	any	any	any	-	कर	kara	-	बनाया	बना	vmod
9891	8	बनाया	बना	v	m	sg	any	-	या_जा+या1	yA	-	कटोरा	कटोरा	nmod__k1inv
9891	9	गया	जा	v	m	sg	any	-	या1	yA1	-	बनाया	बना	lwg__vaux
9891	10	एक	एक	num	any	any	-	any	-	-	-	कटोरा	कटोरा	nmod__adj
9891	11	बड़ा	बड़ा	adj	m	sg	-	d	-	-	-	कटोरा	कटोरा	nmod__adj
9891	12	कटोरा	कटोरा	n	m	sg	3	d	0	0	-	है	है	k1
9891	13	है	है	v	any	sg	3	-	है	hE	active	ROOT	ROOT	main
9891	14	।	।	punc	-	-	-	-	-	-	-	है	है	rsym
9892	1	कहा	कह	v	m	sg	3	-	या_जा+ता_है	yA	active	ROOT	ROOT	main
9892	2	जाता	जा	v	m	sg	any	-	ता	wA	-	कहा	कह	lwg__vaux
9892	3	है	है	v	any	sg	3	-	है	hE	-	जाता	जा	lwg__vaux_cont
9892	4	कि	कि	avy	-	-	-	-	-	-	-	कहा	कह	k2
9892	5	सभी	सब	avy	-	-	-	-	-	-	-	भिक्षु	भिक्षु	nmod__adj
9892	6	बौद्ध	बौद्ध	adj	any	any	-	d	-	-	-	भिक्षु	भिक्षु	pof__cn
9892	7	भिक्षु	भिक्षु	n	m	pl	3	d	0	0	-	डाल	डाल	k1
9892	8	भिक्षा	भिक्षा	n	f	sg	3	o	0_में	0	-	मिला	मिल	k7
9892	9	में	में	psp	-	-	-	-	-	-	-	भिक्षा	भिक्षा	lwg__psp
9892	10	मिला	मिल	v	m	sg	any	-	या	yA	-	अन्न	अन्न	nmod__k2inv
9892	11	अन्न	अन्न	n	m	sg	3	d	0	0	-	डाल	डाल	k2
9892	12	इसमें	यह	pn	any	sg	3	o	में	meM	-	डाल	डाल	k7
9892	13	डाल	डाल	v	m	pl	any	-	0_दे+ता_था	0	active	कि	कि	ccof
9892	14	देते	दे	v	m	pl	any	-	ता	wA	-	डाल	डाल	lwg__vaux
9892	15	थे	था	v	m	pl	any	-	था	WA	-	देते	दे	lwg__vaux_cont
9892	16	,	COMMA	punc	-	-	-	-	-	-	-	डाल	डाल	rsym
9892	17	जिसे	जो	pn	any	sg	3	o	को	ko	-	बाँट	बाँट	k2
9892	18	बाद	बाद	nst	m	sg	3	o	0_में	-	-	बाँट	बाँट	k7t
9892	19	में	में	psp	-	-	-	-	-	-	-	बाद	बाद	lwg__psp
9892	20	सभी	सब	pn	any	pl	3	o	0_को	0	-	बाँट	बाँट	k4
9892	21	को	को	psp	-	-	-	-	-	-	-	सभी	सब	lwg__psp
9892	22	बाँट	बाँट	v	m	sg	any	-	0_दे+या_जा+ता_था	0	passive	अन्न	अन्न	nmod__relc
9892	23	दिया	दे	v	m	sg	any	-	या	yA	-	बाँट	बाँट	lwg__vaux
9892	24	जाता	जा	v	m	sg	any	-	ता	wA	-	दिया	दे	lwg__vaux_cont
9892	25	था	था	v	m	sg	any	-	था	WA	-	जाता	जा	lwg__vaux_cont
9892	26	।	।	punc	-	-	-	-	-	-	-	कहा	कह	rsym
9893	1	पहाड़ी	पहाडी	n	f	sg	3	o	0_के_नीचे	0	-	की	कर	k7p
9893	2	के	के	psp	-	-	-	-	-	-	-	पहाड़ी	पहाडी	lwg__psp
9893	3	ठीक	ठीक	avy	-	-	-	-	-	-	-	पहाड़ी	पहाडी	lwg__rp
9893	4	नीचे	नीचे	nst	m	sg	3	d	-	-	-	पहाड़ी	पहाडी	lwg__psp
9893	5	भारतीय	भारतीय	adj	any	any	-	o	-	-	-	विभाग	विभाग	pof__cn
9893	6	पुरातत्व	पुरातत्व	n	m	sg	3	d	0	0	-	विभाग	विभाग	pof__cn
9893	7	सर्वेक्षण	सर्वेक्षण	n	m	sg	3	d	0	0	-	विभाग	विभाग	pof__cn
9893	8	विभाग	विभाग	n	m	sg	3	o	0_द्वारा	0	-	की	कर	k1
9893	9	द्वारा	द्वारा	psp	-	-	-	-	-	-	-	विभाग	विभाग	lwg__psp
9893	10	संग्रहालय	संग्रहालय	n	m	sg	3	o	0_का	0	-	स्थापना	स्थापना	r6-k2
9893	11	की	का	psp	f	sg	-	d	-	-	-	संग्रहालय	संग्रहालय	lwg__psp
9893	12	स्थापना	स्थापना	n	f	sg	3	d	0	0	-	की	कर	pof
9893	13	की	कर	v	f	sg	3	-	या_जा+या1_है	yA	passive	ROOT	ROOT	main
9893	14	गई	जा	v	f	sg	any	-	या1	yA1	-	की	कर	lwg__vaux
9893	15	है	है	v	any	sg	3	-	है	hE	-	गई	जा	lwg__vaux_cont
9893	16	।	।	punc	-	-	-	-	-	-	-	की	कर	rsym
9894	1	इस	यह	pn	any	sg	3	o	-	-	-	संग्रहालय	संग्रहालय	nmod__adj
9894	2	संग्रहालय	संग्रहालय	n	m	sg	3	o	0_में	0	-	हैं	है	k7p
9894	3	में	में	psp	-	-	-	-	-	-	-	संग्रहालय	संग्रहालय	lwg__psp
9894	4	साँची	साँची	n	m	sg	3	o	0_का	0	-	क्षेत्रों	क्षेत्र	r6
9894	5	के	का	psp	m	pl	-	o	-	-	-	साँची	साँची	lwg__psp
9894	6	क्षेत्रों	क्षेत्र	n	m	pl	3	o	0_में	0	-	मिली	मिल	k7p
9894	7	में	में	psp	-	-	-	-	-	-	-	क्षेत्रों	क्षेत्र	lwg__psp
9894	8	मिली	मिल	v	f	pl	any	-	या	yA	-	वस्तुएँ	वस्तु	nmod__k2inv
9894	9	विभिन्न	विभिन्न	adj	any	any	-	d	-	-	-	वस्तुएँ	वस्तु	nmod__adj
9894	10	वस्तुएँ	वस्तु	n	f	pl	3	d	0	0	-	हैं	है	k1
9894	11	संग्रहित	संग्रहित	adj	any	any	-	-	-	-	-	हैं	है	k1s
9894	12	हैं	है	v	any	pl	3	-	है	hE	active	ROOT	ROOT	main
9894	13	।	।	punc	-	-	-	-	-	-	-	हैं	है	rsym
9895	1	संग्रहालय	संग्रहालय	n	m	sg	3	o	0_का	0	-	आकर्षण	आकर्षण	r6
9895	2	के	का	psp	m	pl	-	d	-	-	-	संग्रहालय	संग्रहालय	lwg__psp
9895	3	प्रमुख	प्रमुख	adj	any	any	-	d	-	-	-	आकर्षण	आकर्षण	nmod__adj
9895	4	आकर्षण	आकर्षण	n	m	pl	3	d	0	0	-	हैं	है	k1
9895	5	हैं	है	v	any	pl	3	-	है	hE	active	ROOT	ROOT	main
9895	6	,	COMMA	punc	-	-	-	-	-	-	-	हैं	है	rsym
9895	7	अशोक	अशोक	n	m	sg	3	d	0	0	-	स्तम्भ	स्तंभ	pof__cn
9895	8	स्तम्भ	स्तंभ	n	m	sg	3	o	0_का	0	-	शीर्ष	शीर्ष	r6
9895	9	का	का	psp	m	sg	-	d	-	-	-	स्तम्भ	स्तंभ	lwg__psp
9895	10	शीर्ष	शीर्ष	n	m	sg	3	d	0	0	-	तथा	तथा	ccof
9895	11	,	COMMA	punc	-	-	-	-	-	-	-	शीर्ष	शीर्ष	rsym
9895	12	बुद्ध	बुद्ध	n	m	sg	3	o	0_का	0	-	मूर्तियाँ	मूर्ति	r6
9895	13	की	का	psp	f	pl	-	d	-	-	-	बुद्ध	बुद्ध	lwg__psp
9895	14	विभिन्न	विभिन्न	adj	any	any	-	d	-	-	-	मूर्तियाँ	मूर्ति	nmod__adj
9895	15	मूर्तियाँ	मूर्ति	n	f	pl	3	d	0	0	-	तथा	तथा	ccof
9895	16	तथा	तथा	avy	-	-	-	-	-	-	-	हैं	है	k1s
9895	17	विहारों	विहार	n	m	pl	3	o	0_में	0	-	रहने	रह	k7p
9895	18	में	में	psp	-	-	-	-	-	-	-	विहारों	विहार	lwg__psp
9895	19	रहने	रह	v	any	pl	any	o	ना_वाला	nA	-	भिक्षुओं	भिक्षु	nmod__k1inv
9895	20	वाले	वाला	v	m	pl	-	o	-	-	-	रहने	रह	lwg__vaux
9895	21	भिक्षुओं	भिक्षु	n	m	pl	3	o	0_का	0	-	बरतन	बरतन	r6
9895	22	के	का	psp	m	pl	-	d	-	-	-	भिक्षुओं	भिक्षु	lwg__psp
9895	23	बरतन	बरतन	n	m	pl	3	d	0	0	-	तथा	तथा	ccof
9895	24	आदि	आदि	avy	-	-	-	-	-	-	-	बरतन	बरतन	lwg__rp
9895	25	।	।	punc	-	-	-	-	-	-	-	हैं	है	rsym
9896	1	साँची	साँची	n	m	sg	3	o	0_से	0	-	है	है	k5
9896	2	से	से	psp	-	-	-	-	-	-	-	साँची	साँची	lwg__psp
9896	3	12	12	num	any	any	-	any	-	-	-	किमी	किमी	nmod__adj
9896	4	किमी	किमी	n	m	sg	3	d	0	0	-	दूरी	दूरी	nmod__adj
9896	5	दूरी	दूरी	n	f	sg	3	o	0_पर	0	-	है	है	k7
9896	6	पर	पर	psp	-	-	-	-	-	-	-	दूरी	दूरी	lwg__psp
9896	7	प्राचीन	प्राचीन	adj	any	any	-	d	-	-	-	नगरी	नगरी	nmod__adj
9896	8	नगरी	नगरी	n	f	sg	3	d	0	0	-	विदिशा	विदिशा	nmod
9896	9	बेसनगर	बेसनगर	n	m	sg	3	d	0	0	-	विदिशा	विदिशा	rs
9896	10	(	(	punc	-	-	-	-	-	-	-	विदिशा	विदिशा	rsym
9896	11	विदिशा	विदिशा	n	f	sg	3	d	0	0	-	है	है	k1
9896	12	)	)	punc	-	-	-	-	-	-	-	विदिशा	विदिशा	rsym
9896	13	स्थित	स्थित	adj	any	any	-	-	-	-	-	है	है	k1s
9896	14	है	है	v	any	sg	3	-	है	hE	active	ROOT	ROOT	main
9896	15	।	।	punc	-	-	-	-	-	-	-	है	है	rsym
9897	1	यहाँ	यहाँ	pn	-	-	-	d	-	-	-	है	है	k7p
9897	2	पाँचवी	पाँचवाँ	num	f	sg	-	o	-	-	-	शताब्दी	शताब्दी	pof__cn
9897	3	शताब्दी	शताब्दी	n	f	sg	3	o	0_में	0	-	बनवाया	बन	k7t
9897	4	में	में	psp	-	-	-	-	-	-	-	शताब्दी	शताब्दी	lwg__psp
9897	5	ग्रीक	ग्रीक	adj	any	any	-	o	-	-	-	राजदूत	राजदूत	nmod__adj
9897	6	राजदूत	राजदूत	n	m	sg	3	o	0	0	-	हेलियोडोरस	हेलियोडोरस	nmod
9897	7	हेलियोडोरस	हेलियोडोरस	n	m	sg	3	o	0_द्वारा	0	-	बनवाया	बन	k1
9897	8	द्वारा	द्वारा	psp	-	-	-	-	-	-	-	हेलियोडोरस	हेलियोडोरस	lwg__psp
9897	9	बनवाया	बन	v	m	sg	any	-	या_जा+या1	yA	-	स्तंभ	स्तंभ	nmod__k2inv
9897	10	गया	जा	v	m	sg	any	-	या1	yA1	-	बनवाया	बन	lwg__vaux
9897	11	स्तंभ	स्तंभ	n	m	sg	3	d	0	0	-	है	है	k1
9897	12	दर्शनीय	दर्शनीय	adj	any	any	-	-	-	-	-	है	है	k1s
9897	13	है	है	v	any	sg	3	-	है	hE	active	ROOT	ROOT	main
9897	14	।	।	punc	-	-	-	-	-	-	-	है	है	rsym
9898	1	पूर्वी	पूर्वी	adj	any	any	-	o	-	-	-	सीमा	सीमा	nmod__adj
9898	2	सीमा	सीमा	n	f	sg	3	o	0_पर	0	-	कहा	कह	k7p
9898	3	पर	पर	psp	-	-	-	-	-	-	-	सीमा	सीमा	lwg__psp
9898	4	अवैध	अवैध	adj	any	any	-	o	-	-	-	घुसपैठ	घुसपैठ	nmod__adj
9898	5	घुसपैठ	घुसपैठ	n	f	sg	3	o	0_का	0	-	समस्या	समस्या	r6
9898	6	की	का	psp	f	sg	-	o	-	-	-	घुसपैठ	घुसपैठ	lwg__psp
9898	7	समस्या	समस्या	n	f	sg	3	o	0_का	0	-	समाधान	समाधान	r6
9898	8	के	का	psp	m	sg	-	o	-	-	-	समस्या	समस्या	lwg__psp
9898	9	समाधान	समाधान	n	m	sg	3	o	0_के_लिए	0	-	कहा	कह	rt
9898	10	के	के	psp	-	-	-	-	-	-	-	समाधान	समाधान	lwg__psp
9898	11	लिए	लिए	psp	-	-	-	-	-	-	-	समाधान	समाधान	lwg__psp
9898	12	भारत	भारत	n	m	sg	3	o	0_ने	0	-	कहा	कह	k1
9898	13	ने	ने	psp	-	-	-	-	-	-	-	भारत	भारत	lwg__psp
9898	14	शुक्रवार	शुक्रवार	n	m	sg	3	o	0_को	0	-	कहा	कह	k7t
9898	15	को	को	psp	-	-	-	-	-	-	-	शुक्रवार	शुक्रवार	lwg__psp
9898	16	बांग्लादेश	बांग्लादेश	n	m	sg	3	o	0_से	0	-	कहा	कह	k4
9898	17	से	से	psp	-	-	-	-	-	-	-	बांग्लादेश	बांग्लादेश	lwg__psp
9898	18	'	SINGLE_QUOTE	punc	-	-	-	-	-	-	-	एक	एक	rsym
9898	19	एक	एक	num	any	any	-	any	-	-	-	व्यवस्था	व्यवस्था	nmod__adj
9898	20	उपयुक्त	उपयुक्त	adj	any	any	-	o	-	-	-	व्यवस्था	व्यवस्था	nmod__adj
9898	21	व्यवस्था	व्यवस्था	n	f	sg	3	d	0	0	-	या	या	ccof
9898	22	या	या	avy	-	-	-	-	-	-	-	करने	कर	k2
9898	23	प्रोटोकॉल	प्रोटोकॉल	n	m	sg	3	d	0	0	-	या	या	ccof
9898	24	'	SINGLE_QUOTE	punc	-	-	-	-	-	-	-	प्रोटोकॉल	प्रोटोकॉल	rsym
9898	25	स्थापित	स्थापित	adj	any	any	-	-	-	-	-	करने	कर	pof
9898	26	करने	कर	v	any	any	any	o	ना_को	nA	-	कहा	कह	k2
9898	27	को	को	psp	-	-	-	-	-	-	-	करने	कर	lwg__psp
9898	28	कहा	कह	v	m	sg	3	-	या_है	yA	active	ROOT	ROOT	main
9898	29	है	है	v	any	sg	3	-	है	hE	-	कहा	कह	lwg__vaux
9898	30	.	.	punc	-	-	-	-	-	-	-	कहा	कह	rsym
9899	1	प्रत्यर्पण	प्रत्यर्पण	n	m	sg	3	d	0	0	-	संधि	संधि	pof__cn
9899	2	संधि	संधि	n	f	sg	3	o	0	0	-	और	और	ccof
9899	3	और	और	avy	-	-	-	-	-	-	-	दिए	दे	k7
9899	4	आपराधिक	आपराधिक	adj	any	any	-	o	-	-	-	मामलों	मामला	nmod__adj
9899	5	मामलों	मामला	n	m	pl	3	o	0_में	0	-	और	और	ccof
9899	6	में	में	psp	-	-	-	-	-	-	-	मामलों	मामला	lwg__psp
9899	7	परस्पर	परस्पर	adj	any	any	-	o	-	-	-	सहायता	सहायता	nmod__adj
9899	8	कानूनी	कानूनी	adj	any	any	-	o	-	-	-	परस्पर	परस्पर	mod
