sent_id	index	Inflection/Surface form	Stem / Root	Category	Gender	Number	Person	Case	Vib	TAM	Voice	head_inflection	head_stem	karka Relation
7	16	लोग	लोग	n	m	pl	3	d	0	0	-	आ	आ	k1
7	17	आ	आ	v	m	pl	3	-	0_रह+या_है	0	active	ROOT	ROOT	main
7	18	रहे	रह	v	m	pl	3	-	या	yA	-	आ	आ	lwg__vaux
7	19	हैं	है	v	any	pl	3	-	है	hE	-	रहे	रह	lwg__vaux_cont
7	20	.	.	punc	-	-	-	-	-	-	-	आ	आ	rsym
8	1	उन्होंने	वह	pn	any	sg	3h	o	ने	ne	-	बताया	बता	k1
8	2	बताया	बता	v	m	sg	3	-	या	yA	active	ROOT	ROOT	main
8	3	कि	कि	avy	-	-	-	-	-	-	-	बताया	बता	k2
8	4	बैठा	बैठा	n	m	sg	3	o	0_पर	0	-	है	है	k7
8	5	पर	पर	psp	-	-	-	-	-	-	-	बैठा	बैठा	lwg__psp
8	6	७०	७०	num	any	any	-	any	-	-	-	कर्मियों	कर्मी	nmod__adj
8	7	पुलिस	पुलिस	n	f	sg	3	d	0	0	-	कर्मियों	कर्मी	pof__cn
8	8	कर्मियों	कर्मी	n	m	pl	3	o	0_का	0	-	हत्या	हत्या	r6
8	9	की	का	psp	f	sg	-	o	-	-	-	कर्मियों	कर्मी	lwg__psp
8	10	हत्या	हत्या	n	f	sg	3	o	0_का	0	-	आरोप	आरोप	r6
8	11	का	का	psp	m	sg	-	d	-	-	-	हत्या	हत्या	lwg__psp
8	12	आरोप	आरोप	n	m	sg	3	d	0	0	-	है	है	k1
8	13	है	है	v	any	sg	3	-	है	hE	active	कि	कि	ccof
8	14	.	.	punc	-	-	-	-	-	-	-	बताया	बता	rsym
9	1	इसके	यह	pn	any	sg	3	o	0_अलावा	ke	-	हैं	है	vmod
9	2	अलावा	अलावा	psp	-	-	-	-	-	-	-	इसके	यह	lwg__psp
9	3	उसके	वह	pn	any	sg	3	o	0_खिलाफ	ke	-	हैं	है	vmod
9	4	खिलाफ	खिलाफ	adj	-	-	-	-	-	-	-	उसके	वह	lwg__psp
9	5	उत्तर	उत्तर	n	m	sg	3	d	0	0	-	प्रदेश	प्रदेश	pof__cn
9	6	प्रदेश	प्रदेश	n	m	sg	3	o	0	0	-	और	और	ccof
9	7	और	और	avy	-	-	-	-	-	-	-	हैं	है	k7p
9	8	झारखंड	झारखंड	n	m	sg	3	o	0_में	0	-	और	और	ccof
9	9	में	में	psp	-	-	-	-	-	-	-	झारखंड	झारखंड	lwg__psp
9	10	भी	भी	avy	-	-	-	-	-	-	-	झारखंड	झारखंड	lwg__rp
9	11	कई	कई	avy	-	-	-	-	-	-	-	मामले	मामला	nmod__adj
9	12	आपराधिक	आपराधिक	adj	any	any	-	d	-	-	-	मामले	मामला	nmod__adj
9	13	मामले	मामला	n	m	pl	3	d	0	0	-	हैं	है	k1
9	14	हैं	है	v	any	pl	3	-	है	hE	active	ROOT	ROOT	main
9	15	.	.	punc	-	-	-	-	-	-	-	हैं	है	rsym
10	1	उल्लेखनीय	उल्लेखनीय	adj	any	any	-	-	-	-	-	है	है	k1s
10	2	है	है	v	any	sg	3	-	है	hE	active	ROOT	ROOT	main
10	3	उत्तर	उत्तर	n	m	sg	3	d	0	0	-	प्रदेश	प्रदेश	pof__cn
10	4	प्रदेश	प्रदेश	n	m	sg	3	o	0	0	-	और	और	ccof
10	5	और	और	avy	-	-	-	-	-	-	-	सरकारों	सरकार	r6
10	6	बिहार	बिहार	n	m	sg	3	o	0_का	0	-	और	और	ccof
10	7	की	का	psp	f	pl	-	o	-	-	-	बिहार	बिहार	lwg__psp
10	8	सरकारों	सरकार	n	f	pl	3	o	0_ने	0	-	रखा	रख	k1
10	9	ने	ने	psp	-	-	-	-	-	-	-	सरकारों	सरकार	lwg__psp
10	10	उसके	वह	pn	any	sg	3	o	0_बारे_में	ke	-	देने	दे	k7
10	11	बारे	बारे	psp	-	-	-	-	-	-	-	उसके	वह	lwg__psp
10	12	में	में	psp	-	-	-	-	-	-	-	उसके	वह	lwg__psp
10	13	सूचना	सूचना	n	f	sg	3	d	0	0	-	देने	दे	pof
10	14	देने	दे	v	any	any	any	o	ना_वाला_के_लिए	nA	-	रखा	रख	rt
10	15	वाले	वाला	psp	m	sg	-	o	-	-	-	देने	दे	lwg__psp
10	16	के	के	psp	-	-	-	-	-	-	-	देने	दे	lwg__psp
10	17	लिए	लिए	psp	-	-	-	-	-	-	-	देने	दे	lwg__psp
10	18	दो	दो	num	any	any	-	any	-	-	-	लाख	लाख	mod
10	19	-	-	punc	-	-	-	-	-	-	-	दो	दो	rsym
10	20	दो	दो	num	any	any	-	any	-	-	-	दो	दो	pof__redup
10	21	लाख	लाख	num	any	any	-	any	-	-	-	रुपये	रुपया	nmod__adj
10	22	रुपये	रुपया	n	m	sg	3	o	0_का	0	-	इनाम	इनाम	r6
10	23	का	का	psp	m	sg	-	d	-	-	-	रुपये	रुपया	lwg__psp
10	24	इनाम	इनाम	n	m	sg	3	d	0	0	-	रखा	रख	k2
10	25	रखा	रख	v	m	sg	3	-	या_है	yA	active	कि	कि	ccof
10	26	है	है	v	any	sg	3	-	है	hE	-	रखा	रख	lwg__vaux
10	27	.	.	punc	-	-	-	-	-	-	-	है	है	rsym
11	1	जबकि	जबकि	avy	-	-	-	-	-	-	-	ROOT	ROOT	main
11	2	झारखंड	झारखंड	n	m	sg	3	o	0_ने	0	-	कर	कर	k1
11	3	ने	ने	psp	-	-	-	-	-	-	-	झारखंड	झारखंड	lwg__psp
11	4	भी	भी	avy	-	-	-	-	-	-	-	झारखंड	झारखंड	lwg__rp
11	5	उसकी	वह	pn	f	sg	3	o	का	kA	-	गिरफ्तारी	गिरफ्तारी	r6
11	6	गिरफ्तारी	गिरफ्तारी	n	f	sg	3	o	0_में	0	-	करने	कर	k7
11	7	में	में	psp	-	-	-	-	-	-	-	गिरफ्तारी	गिरफ्तारी	lwg__psp
11	8	मदद	मदद	n	f	sg	3	d	0	0	-	करने	कर	pof
11	9	करने	कर	v	m	any	any	o	ना_वाला_को	nA	-	देने	दे	k4
11	10	वालों	वाला	psp	m	pl	-	o	-	-	-	करने	कर	lwg__psp
11	11	को	को	psp	-	-	-	-	-	-	-	करने	कर	lwg__psp
11	12	एक	एक	num	any	any	-	any	-	-	-	लाख	लाख	mod
11	13	लाख	लाख	num	any	any	-	any	0_का	-	-	पुरस्कार	पुरस्कार	r6
11	14	का	का	psp	m	sg	-	d	-	-	-	लाख	लाख	lwg__psp
11	15	नकद	नकद	adj	any	any	-	d	-	-	-	पुरस्कार	पुरस्कार	nmod__adj
11	16	पुरस्कार	पुरस्कार	n	m	sg	3	d	0	0	-	देने	दे	k2
11	17	देने	दे	v	any	sg	any	o	ना_का	nA	-	ऐलान	ऐलान	r6-k1
11	18	का	का	psp	m	sg	-	d	-	-	-	देने	दे	lwg__psp
11	19	ऐलान	ऐलान	n	m	sg	3	d	0	0	-	कर	कर	pof
11	20	कर	कर	v	m	sg	3	-	0_रख+या_है	0	active	जबकि	जबकि	ccof
11	21	रखा	रख	v	m	sg	3	-	या	yA	-	कर	कर	lwg__vaux
11	22	है	है	v	any	sg	3	-	है	hE	-	रखा	रख	lwg__vaux_cont
11	23	.	.	punc	-	-	-	-	-	-	-	जबकि	जबकि	rsym
12	1	आधिकारिक	आधिकारिक	adj	any	any	-	o	-	-	-	सूत्रों	सूत्र	nmod__adj
12	2	सूत्रों	सूत्र	n	m	pl	3	o	0_ने	0	-	बताया	बता	k1
12	3	ने	ने	psp	-	-	-	-	-	-	-	सूत्रों	सूत्र	lwg__psp
12	4	बताया	बता	v	m	sg	3	-	या	yA	active	ROOT	ROOT	main
12	5	कि	कि	avy	-	-	-	-	-	-	-	बताया	बता	k2
12	6	बैठा	बैठा	n	m	sg	3	d	0	0	-	है	है	k1
12	7	बारूदी	बारूदी	adj	any	any	-	d	-	-	-	सुरंग	सुरंग	nmod__adj
12	8	सुरंग	सुरंग	n	f	sg	3	d	0	0	-	बनाने	बना	k2
12	9	बनाने	बना	v	any	any	any	o	ना	nA	-	और	और	ccof
12	10	और	और	avy	-	-	-	-	-	-	-	है	है	k7
12	11	बिछाने	बिछा	v	any	any	any	o	ना_में	nA	-	और	और	ccof
12	12	में	में	psp	-	-	-	-	-	-	-	बिछाने	बिछा	lwg__psp
12	13	तो	तो	avy	-	-	-	-	-	-	-	बिछाने	बिछा	lwg__rp
12	14	माहिर	माहिर	adj	any	any	-	-	-	-	-	है	है	k1s
12	15	ही	ही	avy	-	-	-	-	-	-	-	है	है	lwg__rp
12	16	वह	वह	pn	any	sg	3	d	0	0	-	है	है	k1
12	17	अन्य	अन्य	adj	any	any	-	d	-	-	-	विस्फोटक	विस्फोटक	nmod__adj
12	18	कई	कई	avy	-	-	-	-	-	-	-	विस्फोटक	विस्फोटक	nmod__adj
12	19	विस्फोटक	विस्फोटक	n	m	pl	3	d	0	0	-	बनाने	बना	k2
12	20	बनाने	बना	v	any	sg	any	o	ना_का	nA	-	विशेषज्ञ	विशेषज्ञ	r6
12	21	का	का	psp	m	sg	-	d	-	-	-	बनाने	बना	lwg__psp
12	22	भी	भी	avy	-	-	-	-	-	-	-	बनाने	बना	lwg__rp
12	23	विशेषज्ञ	विशेषज्ञ	n	m	sg	3	d	0	0	-	है	है	k1s
12	24	.	.	punc	-	-	-	-	-	-	-	बताया	बता	rsym
13	1	इसके	यह	pn	any	sg	3	o	0_अलावा	ke	-	कर	कर	vmod
13	2	अलावा	अलावा	psp	-	-	-	-	-	-	-	इसके	यह	lwg__psp
13	3	एक	एक	num	any	any	-	any	-	-	-	अभियान	अभियान	nmod__adj
13	4	अन्य	अन्य	adj	any	any	-	o	-	-	-	अभियान	अभियान	nmod__adj
13	5	अभियान	अभियान	n	m	sg	3	o	0_में	0	-	कर	कर	k7
13	6	में	में	psp	-	-	-	-	-	-	-	अभियान	अभियान	lwg__psp
13	7	भाकपा	भाकपा	n	f	sg	3	o	0	0	-	माओवादी	माओवादी	pof__cn
13	8	(	(	punc	-	-	-	-	-	-	-	माओवादी	माओवादी	rsym
13	9	माओवादी	माओवादी	n	m	sg	3	d	0_का	0	-	यादव	यादव	r6
13	10	)	)	punc	-	-	-	-	-	-	-	माओवादी	माओवादी	rsym
13	11	के	का	psp	m	sg	-	o	-	-	-	माओवादी	माओवादी	lwg__psp
13	12	एक	एक	num	any	any	-	any	-	-	-	नक्सली	नक्सली	nmod__adj
13	13	और	और	avy	-	-	-	-	-	-	-	नक्सली	नक्सली	nmod__adj
13	14	खूंखार	खूंखार	adj	any	any	-	o	-	-	-	नक्सली	नक्सली	nmod__adj
13	15	नक्सली	नक्सली	n	m	sg	3	o	0	0	-	यादव	यादव	nmod
13	16	रामबचन	रामबचन	n	m	sg	3	d	0	0	-	यादव	यादव	pof__cn
13	17	यादव	यादव	n	m	sg	3	o	0_को	0	-	कर	कर	k2
13	18	को	को	psp	-	-	-	-	-	-	-	यादव	यादव	lwg__psp
13	19	एसटीएफ	एसटीएफ	n	m	sg	3	o	0_ने	0	-	कर	कर	k1
13	20	ने	ने	psp	-	-	-	-	-	-	-	एसटीएफ	एसटीएफ	lwg__psp
13	21	रोहतास	रोहतास	n	m	sg	3	d	0	0	-	जिले	जिला	nmod__adj
13	22	जिले	जिला	n	m	sg	3	o	0_का	0	-	गांव	गाँव	r6
13	23	के	का	psp	m	sg	-	o	-	-	-	जिले	जिला	lwg__psp
13	24	एक	एक	num	any	any	-	any	-	-	-	गांव	गाँव	nmod__adj
13	25	गांव	गाँव	n	m	sg	3	o	0_में	0	-	कर	कर	k7p
13	26	में	में	psp	-	-	-	-	-	-	-	गांव	गाँव	lwg__psp
13	27	गिरफ्तार	गिरफ्तार	adj	any	any	-	-	-	-	-	कर	कर	pof
13	28	कर	कर	v	any	sg	3	-	0_ले+या	0	active	ROOT	ROOT	main
13	29	लिया	ले	v	m	sg	3	-	या	yA	-	कर	कर	lwg__vaux
13	30	.	.	punc	-	-	-	-	-	-	-	कर	कर	rsym
14	1	दिल्लीवासियों	दिल्लीवासी	n	m	pl	3	o	0_के_लिए	0	-	रहा	रह	rt
14	2	के	के	psp	-	-	-	-	-	-	-	दिल्लीवासियों	दिल्लीवासी	lwg__psp
14	3	लिए	लिए	psp	-	-	-	-	-	-	-	दिल्लीवासियों	दिल्लीवासी	lwg__psp
14	4	बृहस्पतिवार	बृहस्पतिवार	n	m	sg	3	o	0_का	0	-	दिन	दिन	r6
14	5	का	का	psp	m	sg	-	d	-	-	-	बृहस्पतिवार	बृहस्पतिवार	lwg__psp
14	6	दिन	दिन	n	m	sg	3	d	0	0	-	रहा	रह	k1
14	7	काफी	काफी	avy	-	-	-	-	-	-	-	सुहावना	सुहावना	jjmod__intf
14	8	सुहावना	सुहावना	adj	m	sg	-	-	-	-	-	रहा	रह	k1s
14	9	रहा	रह	v	m	sg	any	-	या	yA	active	ROOT	ROOT	main
14	10	।	।	punc	-	-	-	-	-	-	-	रहा	रह	rsym
15	1	यहां	यहाँ	pn	-	-	-	d	-	-	-	खिसक	खिसक	k7p
15	2	दिन	दिन	n	m	sg	3	o	0_में	0	-	खिसक	खिसक	k7t
15	3	में	में	psp	-	-	-	-	-	-	-	दिन	दिन	lwg__psp
15	4	गुनगुनी	गुनगुना	adj	f	sg	-	d	-	-	-	धूप	धूप	nmod__adj
15	5	धूप	धूप	n	f	sg	3	d	0	0	-	निकलने	निकल	k1
15	6	निकलने	निकल	v	any	any	any	o	ना_से	nA	-	खिसक	खिसक	rh
15	7	से	से	psp	-	-	-	-	-	-	-	निकलने	निकल	lwg__psp
