sent_id	index	Inflection/Surface form	Stem / Root	Category	Gender	Number	Person	Case	Vib	TAM	Voice	head_inflection	head_stem	karka Relation
11789	13	पुनर्वास	पुनर्वास	n	m	sg	3	o	0	0	-	और	और	ccof
11789	14	और	और	avy	-	-	-	-	-	-	-	खर्च	खर्च	r6
11789	15	राहत	राहत	n	f	sg	3	o	0_का	0	-	और	और	ccof
11789	16	का	का	psp	m	sg	-	d	-	-	-	राहत	राहत	lwg__psp
11789	17	सारा	सारा	adj	m	sg	-	d	-	-	-	खर्च	खर्च	nmod__adj
11789	18	खर्च	खर्च	n	m	sg	3	d	0	0	-	उठाएगी	उठा	k2
11789	19	सरकार	सरकार	n	f	sg	3	d	0	0	-	उठाएगी	उठा	k1
11789	20	उठाएगी	उठा	v	f	sg	3	-	गा	gA	active	कि	कि	ccof
11789	21	.	.	punc	-	-	-	-	-	-	-	कहा	कह	rsym
11790	1	मनमोहन	मनमोहन	n	m	sg	3	o	0_ने	0	-	बताया	बता	k1
11790	2	ने	ने	psp	-	-	-	-	-	-	-	मनमोहन	मनमोहन	lwg__psp
11790	3	बताया	बता	v	m	sg	any	-	या	yA	active	ROOT	ROOT	main
11790	4	कि	कि	avy	-	-	-	-	-	-	-	बताया	बता	k2
11790	5	केंद्र	केंद्र	n	m	sg	3	o	0_ने	0	-	किए	कर	k1
11790	6	ने	ने	psp	-	-	-	-	-	-	-	केंद्र	केंद्र	lwg__psp
11790	7	राष्ट्रीय	राष्ट्रीय	adj	any	any	-	o	-	-	-	कोष	कोष	pof__cn
11790	8	आपदा	आपदा	n	f	sg	3	d	0	0	-	कोष	कोष	pof__cn
11790	9	राहत	राहत	n	f	sg	3	d	0	0	-	कोष	कोष	pof__cn
11790	10	कोष	कोष	n	m	sg	3	o	0_से	0	-	किए	कर	k5
11790	11	से	से	psp	-	-	-	-	-	-	-	कोष	कोष	lwg__psp
11790	12	सभी	सभी	avy	-	-	-	-	-	-	-	राज्यों	राज्य	nmod__adj
11790	13	प्रभावित	प्रभावित	adj	any	any	-	o	-	-	-	राज्यों	राज्य	nmod__adj
11790	14	राज्यों	राज्य	n	m	pl	3	o	0_के_लिए	0	-	किए	कर	rt
11790	15	के	के	psp	-	-	-	-	-	-	-	राज्यों	राज्य	lwg__psp
11790	16	लिए	लिए	psp	-	-	-	-	-	-	-	राज्यों	राज्य	lwg__psp
11790	17	पांच	पांच	num	any	any	-	any	-	-	-	करोड़	करोड	mod
11790	18	सौ	सौ	num	any	any	-	any	-	-	-	करोड़	करोड	mod
11790	19	करोड़	करोड	num	any	any	-	any	-	-	-	रुपये	रुपया	nmod__adj
11790	20	रुपये	रुपया	n	m	pl	3	d	0	0	-	किए	कर	k2
11790	21	जारी	जारी	adj	any	any	-	-	-	-	-	किए	कर	pof
11790	22	किए	कर	v	m	pl	3	-	या_है	yA	active	कि	कि	ccof
11790	23	हैं	है	v	any	pl	3	-	है	hE	-	किए	कर	lwg__vaux
11790	24	.	.	punc	-	-	-	-	-	-	-	बताया	बता	rsym
11791	1	इसके	यह	pn	any	sg	3	o	0_अलावा	ke	-	दिए	दे	sent-adv
11791	2	अलावा	अलावा	psp	-	-	-	-	-	-	-	इसके	यह	lwg__psp
11791	3	प्रधानमंत्री	प्रधानमंत्री	n	m	sg	3	d	0	0	-	कोष	कोष	pof__cn
11791	4	राष्ट्रीय	राष्ट्रीय	adj	any	any	-	o	-	-	-	कोष	कोष	pof__cn
11791	5	राहत	राहत	n	f	sg	3	d	0	0	-	कोष	कोष	pof__cn
11791	6	कोष	कोष	n	m	sg	3	o	0_से	0	-	दिए	दे	k5
11791	7	से	से	psp	-	-	-	-	-	-	-	कोष	कोष	lwg__psp
11791	8	सुनामी	सुनामी	n	f	sg	3	o	0_के_कारण	0	-	मारे	मार	rh
11791	9	के	के	psp	m	-	-	o	-	-	-	सुनामी	सुनामी	lwg__psp
11791	10	कारण	कारण	n	m	-	-	o	-	-	-	सुनामी	सुनामी	lwg__psp
11791	11	मारे	मार	v	m	pl	3	-	या_जा+या१	yA	-	लोगों	लोग	nmod__k2inv
11791	12	गए	जा	v	m	pl	3	-	या१	yA1	-	मारे	मार	lwg__vaux
11791	13	लोगों	लोग	n	m	pl	3	o	0_का	0	-	रिश्तेदार	रिश्तेदार	r6
11791	14	के	का	psp	m	sg	-	o	-	-	-	लोगों	लोग	lwg__psp
11791	15	नजदीकी	नजदीकी	adj	any	any	-	o	-	-	-	रिश्तेदार	रिश्तेदार	nmod__adj
11791	16	रिश्तेदार	रिश्तेदार	n	m	sg	3	o	0_को	0	-	दिए	दे	k4
11791	17	को	को	psp	-	-	-	-	-	-	-	रिश्तेदार	रिश्तेदार	lwg__psp
11791	18	एक	एक	num	any	any	-	any	-	-	-	लाख	लाख	mod
11791	19	-JOIN	-	punc	-	-	-	-	-	-	-	एक	एक	rsym
11791	20	एक	एक	num	any	any	-	any	-	-	-	एक	एक	pof__redup
11791	21	लाख	लाख	num	any	any	-	any	-	-	-	रुपये	रुपया	nmod__adj
11791	22	रुपये	रुपया	n	m	pl	3	d	0	0	-	दिए	दे	k2
11791	23	दिए	दे	v	m	pl	3	-	या_जा+गा	yA	passive	ROOT	ROOT	main
11791	24	जाएंगे	जा	v	m	pl	3	-	गा	gA	-	दिए	दे	lwg__vaux
11791	25	.	.	punc	-	-	-	-	-	-	-	दिए	दे	rsym
11792	1	इससे	यह	pn	any	sg	3	o	0_पहले	se	-	कहा	कह	k7t
11792	2	पहले	पहले	nst	m	sg	3	d	-	-	-	इससे	यह	lwg__psp
11792	3	केरल	केरल	n	m	sg	3	o	0_के	0	-	जिले	जिला	r6
11792	4	के	के	psp	m	sg	-	o	-	-	-	केरल	केरल	lwg__psp
11792	5	कोल्लम	कोल्लम	n	m	sg	3	d	0	0	-	जिले	जिला	nmod__adj
11792	6	जिले	जिला	n	m	sg	3	o	0_का	0	-	करुंगापल्ली	करुंगापल्ली	r6
11792	7	के	का	psp	m	sg	-	o	-	-	-	जिले	जिला	lwg__psp
11792	8	करुंगापल्ली	करुंगापल्ली	n	m	sg	3	o	0_का	0	-	अस्पताल	अस्पताल	r6
11792	9	के	का	psp	m	sg	-	o	-	-	-	करुंगापल्ली	करुंगापल्ली	lwg__psp
11792	10	तालुका	तालुका	n	m	sg	3	d	0	0	-	अस्पताल	अस्पताल	pof__cn
11792	11	अस्पताल	अस्पताल	n	m	sg	3	o	0_में	0	-	कहा	कह	k7p
11792	12	में	में	psp	-	-	-	-	-	-	-	अस्पताल	अस्पताल	lwg__psp
11792	13	घायलों	घायल	n	m	pl	3	o	0	0	-	और	और	ccof
11792	14	और	और	avy	-	-	-	-	-	-	-	कहा	कह	k4
11792	15	बेघर	बेघर	adj	any	any	-	o	-	-	-	लोगों	लोग	nmod__adj
11792	16	लोगों	लोग	n	m	pl	3	o	0_से	0	-	और	और	ccof
11792	17	से	से	psp	-	-	-	-	-	-	-	लोगों	लोग	lwg__psp
11792	18	मुलाकात	मुलाकात	n	f	sg	3	o	0_के_बाद	0	-	कहा	कह	k7t
11792	19	के	के	psp	-	-	-	-	-	-	-	मुलाकात	मुलाकात	lwg__psp
11792	20	बाद	बाद	nst	m	sg	3	d	-	-	-	मुलाकात	मुलाकात	lwg__psp
11792	21	मनमोहन	मनमोहन	n	m	sg	3	d	0	0	-	सिंह	सिंह	pof__cn
11792	22	सिंह	सिंह	n	m	sg	3	o	0_ने	0	-	कहा	कह	k1
11792	23	ने	ने	psp	-	-	-	-	-	-	-	सिंह	सिंह	lwg__psp
11792	24	कहा	कह	v	m	sg	any	-	या	yA	active	ROOT	ROOT	main
11792	25	,	COMMA	punc	-	-	-	-	-	-	-	कहा	कह	rsym
11792	26	'1	1	punc	-	-	-	-	-	-	-	लोग	लोग	rsym
11792	27	जो	जो	pn	any	pl	3	d	-	-	-	लोग	लोग	nmod__adj
11792	28	लोग	लोग	n	m	pl	3	d	0	0	-	मारे	मार	k2
11792	29	मारे	मार	v	m	pl	3	-	या_जा+या१_है	yA	active	उन्हें	वह	nmod__relc
11792	30	गए	जा	v	m	pl	any	-	या१	yA1	-	मारे	मार	lwg__vaux
11792	31	हैं	है	v	any	pl	3	-	है	hE	-	गए	जा	lwg__vaux_cont
11792	32	उन्हें	वह	pn	any	pl	3	o	को	ko	-	लाया	ला	k2
11792	33	वापस	वापस	adj	any	any	-	-	-	-	-	लाया	ला	pof
11792	34	नहीं	नहीं	avy	-	-	-	-	-	-	-	लाया	ला	lwg__neg
11792	35	लाया	ला	v	any	sg	any	-	या_जा_सक+ता	yA	passive	कहा	कह	k2
11792	36	जा	जा	v	any	any	any	-	0	0	-	लाया	ला	lwg__vaux
11792	37	सकता	सक	v	m	sg	any	-	ता	wA	-	जा	जा	lwg__vaux_cont
11792	38	.	.	punc	-	-	-	-	-	-	-	कहा	कह	rsym
11793	1	लेकिन	लेकिन	avy	-	-	-	-	-	-	-	ROOT	ROOT	main
11793	2	,	COMMA	punc	-	-	-	-	-	-	-	लेकिन	लेकिन	rsym
11793	3	सरकार	सरकार	n	f	sg	3	d	0	0	-	करेगी	कर	k1
11793	4	इस	यह	pn	any	sg	3	o	-	-	-	तबाही	तबाही	nmod__adj
11793	5	तबाही	तबाही	n	f	sg	3	o	0_से	0	-	प्रभावित	प्रभावित	jjmod
11793	6	से	से	psp	-	-	-	-	-	-	-	तबाही	तबाही	lwg__psp
11793	7	प्रभावित	प्रभावित	adj	any	any	-	o	-	-	-	लोगों	लोग	nmod
11793	8	लोगों	लोग	n	m	pl	3	o	0_को	0	-	करेगी	कर	k2
11793	9	को	को	psp	-	-	-	-	-	-	-	लोगों	लोग	lwg__psp
11793	10	दोबारा	दोबारा	adv	-	-	-	-	-	-	-	करने	कर	adv
11793	11	जिंदगी	जिंदगी	n	f	sg	3	d	0	0	-	करने	कर	k2
11793	12	शुरू	शुरू	n	m	sg	3	d	0	0	-	करने	कर	pof
11793	13	करने	कर	v	any	any	any	o	ना_के_लिए	nA	-	करेगी	कर	rt
11793	14	के	के	psp	-	-	-	-	-	-	-	करने	कर	lwg__psp
11793	15	लिए	लिए	psp	-	-	-	-	-	-	-	करने	कर	lwg__psp
11793	16	हर	हर	avy	-	-	-	-	-	-	-	तरह	तरह	nmod__adj
11793	17	तरह	तरह	n	f	sg	3	o	0_का	0	-	मदद	मदद	r6-k2
11793	18	की	का	psp	f	sg	-	d	-	-	-	तरह	तरह	lwg__psp
11793	19	मदद	मदद	n	f	sg	3	d	0	0	-	करेगी	कर	pof
11793	20	करेगी	कर	v	f	sg	3	-	गा	gA	active	लेकिन	लेकिन	ccof
11793	21	'2	2	punc	-	-	-	-	-	-	-	करेगी	कर	rsym
11793	22	.	.	punc	-	-	-	-	-	-	-	लेकिन	लेकिन	rsym
11794	1	तमिलनाडु	तमिलनाडु	n	m	sg	3	o	0	0	-	और	और	ccof
11794	2	और	और	avy	-	-	-	-	-	-	-	सुनामी	सुनामी	r6
11794	3	केरल	केरल	n	m	sg	3	o	0_का	0	-	और	और	ccof
11794	4	के	का	psp	m	pl	-	o	-	-	-	केरल	केरल	lwg__psp
11794	5	सुनामी	सुनामी	n	f	sg	3	d	0	0	-	प्रभावित	प्रभावित	jjmod
11794	6	प्रभावित	प्रभावित	adj	any	any	-	o	-	-	-	इलाकों	इलाका	nmod
11794	7	इलाकों	इलाका	n	m	pl	3	o	0_का	0	-	दौरे	दौरा	nmod
11794	8	के	का	psp	m	sg	-	o	-	-	-	इलाकों	इलाका	lwg__psp
11794	9	दो	दो	num	any	any	-	any	-	-	-	दौरे	दौरा	nmod__adj
11794	10	दिवसीय	दिवसीय	adj	any	any	-	o	-	-	-	दौरे	दौरा	nmod__adj
11794	11	दौरे	दौरा	n	m	sg	3	o	0_का	0	-	दिन	दिन	r6
11794	12	के	का	psp	m	sg	-	o	-	-	-	दौरे	दौरा	lwg__psp
11794	13	आखिरी	आखिरी	adj	any	any	-	d	-	-	-	दिन	दिन	nmod__adj
11794	14	दिन	दिन	n	m	sg	3	d	0	0	-	कहा	कह	k7t
11794	15	शुक्रवार	शुक्रवार	n	m	sg	3	o	0_को	0	-	कहा	कह	k7t
11794	16	को	को	psp	-	-	-	-	-	-	-	शुक्रवार	शुक्रवार	lwg__psp
11794	17	मनमोहन	मनमोहन	n	m	sg	3	d	0	0	-	सिंह	सिंह	pof__cn
11794	18	सिंह	सिंह	n	m	sg	3	o	0_ने	0	-	कहा	कह	k1
11794	19	ने	ने	psp	-	-	-	-	-	-	-	सिंह	सिंह	lwg__psp
11794	20	कहा	कह	v	m	sg	any	-	या	yA	active	ROOT	ROOT	main
11794	21	कि	कि	avy	-	-	-	-	-	-	-	कहा	कह	k2
11794	22	अलप्पड	अलप्पड	n	m	sg	3	o	0	0	-	और	और	ccof
11794	23	और	और	avy	-	-	-	-	-	-	-	इलाकों	इलाका	nmod
11794	24	अझीक्कल	अझीक्कल	n	m	sg	3	o	0_जैसा	0	-	और	और	ccof
11794	25	जैसे	जैसा	psp	m	pl	-	o	-	-	-	अझीक्कल	अझीक्कल	lwg__psp
11794	26	तटीय	तटीय	adj	any	any	-	o	-	-	-	इलाकों	इलाका	nmod__adj
11794	27	इलाकों	इलाका	n	m	pl	3	o	0_में	0	-	बनाने	बना	k7p
11794	28	में	में	psp	-	-	-	-	-	-	-	इलाकों	इलाका	lwg__psp
11794	29	तुरंत	तुरंत	adv	-	-	-	-	-	-	-	बनाने	बना	adv
11794	30	'1	1	punc	-	-	-	-	-	-	-	वाल	वाल	rsym
11794	31	सी	सी	n	m	sg	3	d	0	0	-	वाल	वाल	pof__cn
11794	32	वाल	वाल	n	f	sg	3	d	0	0	-	बनाने	बना	k2
11794	33	'2	2	punc	-	-	-	-	-	-	-	वाल	वाल	rsym
11794	34	बनाने	बना	v	any	any	any	o	ना_के_लिए	nA	-	उठाए	उठा	rt
11794	35	के	के	psp	-	-	-	-	-	-	-	बनाने	बना	lwg__psp
11794	36	लिए	लिए	psp	-	-	-	-	-	-	-	बनाने	बना	lwg__psp
11794	37	कदम	कदम	n	m	pl	3	d	0	0	-	उठाए	उठा	k2
11794	38	उठाए	उठा	v	m	pl	3	-	या_जा+गा	yA	active	कि	कि	ccof
11794	39	जाएंगे	जा	v	m	pl	3	-	गा	gA	-	उठाए	उठा	lwg__vaux
11794	40	.	.	punc	-	-	-	-	-	-	-	कहा	कह	rsym
11795	1	गौरतलब	गौरतलब	adj	any	any	-	-	-	-	-	है	है	k1s
11795	2	है	है	v	any	sg	3	-	है	hE	active	ROOT	ROOT	main
11795	3	केरल	केरल	n	m	sg	3	o	0_में	0	-	मारे	मार	k7p
11795	4	में	में	psp	-	-	-	-	-	-	-	केरल	केरल	lwg__psp
11795	5	सुनामी	सुनामी	n	f	sg	3	o	0_का	0	-	कहर	कहर	r6
11795	6	के	का	psp	m	sg	-	o	-	-	-	सुनामी	सुनामी	lwg__psp
11795	7	कहर	कहर	n	m	sg	3	o	0_से	0	-	मारे	मार	k3
11795	8	से	से	psp	-	-	-	-	-	-	-	कहर	कहर	lwg__psp
11795	9	१६५	१६५	num	any	any	-	any	-	-	-	लोग	लोग	nmod__adj
11795	10	लोग	लोग	n	m	pl	3	d	0	0	-	मारे	मार	k2
11795	11	मारे	मार	v	m	pl	any	-	या_जा+या१	yA	passive	कि	कि	ccof
11795	12	गए	जा	v	m	pl	any	-	या१	yA1	-	मारे	मार	lwg__vaux
11795	13	.	.	punc	-	-	-	-	-	-	-	है	है	rsym
11796	1	प्रधानमंत्री	प्रधानमंत्री	n	m	sg	3	o	0_ने	0	-	किया	कर	k1
11796	2	ने	ने	psp	-	-	-	-	-	-	-	प्रधानमंत्री	प्रधानमंत्री	lwg__psp
11796	3	यहां	यहाँ	pn	-	-	-	d	-	-	-	किया	कर	k7p
11796	4	सुनामी	सुनामी	n	f	sg	3	d	0	0	-	प्रभावित	प्रभावित	jjmod
11796	5	प्रभावित	प्रभावित	adj	any	any	-	o	-	-	-	लोगों	लोग	nmod
11796	6	लोगों	लोग	n	m	pl	3	o	0_को	0	-	किया	कर	k4
11796	7	को	को	psp	-	-	-	-	-	-	-	लोगों	लोग	lwg__psp
11796	8	राज्य	राज्य	n	m	sg	3	d	0	0	-	सरकार	सरकार	pof__cn
11796	9	सरकार	सरकार	n	f	sg	3	o	0_का_ओर_से	0	-	घोषित	घोषित	jjmod
11796	10	की	का	psp	f	sg	-	o	-	-	-	सरकार	सरकार	lwg__psp
11796	11	ओर	ओर	nst	f	sg	3	o	-	-	-	सरकार	सरकार	lwg__psp
11796	12	से	से	psp	-	-	-	-	-	-	-	ओर	ओर	lwg__psp
11796	13	घोषित	घोषित	adj	any	any	-	d	-	-	-	मुआवजे	मुआवजा	nmod
11796	14	एक	एक	num	any	any	-	any	-	-	-	लाख	लाख	mod
11796	15	लाख	लाख	num	any	any	-	any	-	-	-	रुपये	रुपया	nmod__adj
11796	16	रुपये	रुपया	n	m	pl	3	d	0	0	-	मुआवजे	मुआवजा	nmod__adj
11796	17	मुआवजे	मुआवजा	n	m	sg	3	o	0_का	0	-	वितरण	वितरण	r6-k2
11796	18	का	का	psp	m	sg	-	d	-	-	-	मुआवजे	मुआवजा	lwg__psp
11796	19	वितरण	वितरण	n	m	sg	3	d	0	0	-	किया	कर	pof
11796	20	भी	भी	avy	-	-	-	-	-	-	-	वितरण	वितरण	lwg__rp
11796	21	किया	कर	v	m	sg	any	-	या	yA	active	ROOT	ROOT	main
11796	22	.	.	punc	-	-	-	-	-	-	-	किया	कर	rsym
11797	1	इससे	यह	pn	any	sg	3	o	0_पहले	se	-	गए	जा	k7t
11797	2	पहले	पहले	nst	m	sg	3	d	-	-	-	इससे	यह	lwg__psp
11797	3	वह	वह	pn	any	sg	3	d	0	0	-	गए	जा	k1
11797	4	अलप्पुझा	अलप्पुझा	n	m	sg	3	d	0	0	-	जिले	जिला	nmod__adj
11797	5	जिले	जिला	n	m	sg	3	o	0_का	0	-	शिविरों	शिविर	r6
11797	6	के	का	psp	m	pl	-	o	-	-	-	जिले	जिला	lwg__psp
11797	7	मुत्तुकुलम	मुत्तुकुलम	n	m	sg	3	d	0	0	-	और	और	ccof
11797	8	और	और	avy	-	-	-	-	-	-	-	शिविरों	शिविर	nmod
11797	9	कायमकुलम	कायमकुलम	n	m	sg	3	d	0	0	-	और	और	ccof
11797	10	राहत	राहत	n	f	sg	3	d	0	0	-	शिविरों	शिविर	pof__cn
11797	11	शिविरों	शिविर	n	m	pl	3	o	0_में	0	-	गए	जा	k2p
11797	12	में	में	psp	-	-	-	-	-	-	-	शिविरों	शिविर	lwg__psp
11797	13	भी	भी	avy	-	-	-	-	-	-	-	शिविरों	शिविर	lwg__rp
11797	14	गए	जा	v	any	sg	3h	-	या१	yA1	active	ROOT	ROOT	main
11797	15	.	.	punc	-	-	-	-	-	-	-	गए	जा	rsym
11798	1	यहां	यहाँ	pn	-	-	-	d	-	-	-	दिया	दे	k7p
11798	2	उन्होंने	वह	pn	any	sg	3h	o	ने	ne	-	दिया	दे	k1
11798	3	सुनामी	सुनामी	n	f	sg	3	o	0_में	0	-	गंवा	गँवा	k7
11798	4	में	में	psp	-	-	-	-	-	-	-	सुनामी	सुनामी	lwg__psp
11798	5	अपना	अपना	pn	m	sg	any	d	0	0	-	कुछ	कुछ	r6
11798	6	सब	सब	pn	any	pl	3	d	0	0	-	कुछ	कुछ	mod
11798	7	कुछ	कुछ	pn	any	any	3	d	0	0	-	गंवा	गँवा	k1
11798	8	गंवा	गँवा	v	any	pl	any	-	0_चुक+या	0	-	मछुआरों	मछुआरा	nmod__k1inv
11798	9	चुके	चुक	v	m	pl	any	-	या	yA	-	गंवा	गँवा	lwg__vaux
11798	10	मछुआरों	मछुआरा	n	m	pl	3	o	0_को	0	-	दिया	दे	k4
11798	11	को	को	psp	-	-	-	-	-	-	-	मछुआरों	मछुआरा	lwg__psp
11798	12	नौकाएं	नौका	n	f	pl	3	o	0	0	-	और	और	ccof
11798	13	और	और	avy	-	-	-	-	-	-	-	इंतजाम	इंतजाम	r6
11798	14	जाल	जाल	n	m	pl	3	o	0_का	0	-	और	और	ccof
11798	15	वगैरह	वगैरह	avy	-	-	-	-	-	-	-	जाल	जाल	lwg__rp
11798	16	के	का	psp	m	sg	-	o	-	-	-	जाल	जाल	lwg__psp
11798	17	इंतजाम	इंतजाम	n	m	sg	3	o	0_में	0	-	दिया	दे	k7
11798	18	में	में	psp	-	-	-	-	-	-	-	इंतजाम	इंतजाम	lwg__psp
11798	19	मदद	मदद	n	f	sg	3	o	0_का	0	-	आश्वासन	आश्वासन	r6-k2
11798	20	का	का	psp	m	sg	-	d	-	-	-	मदद	मदद	lwg__psp
11798	21	आश्वासन	आश्वासन	n	m	sg	3	d	0	0	-	दिया	दे	pof
11798	22	दिया	दे	v	m	sg	any	-	या	yA	active	ROOT	ROOT	main
11798	23	.	.	punc	-	-	-	-	-	-	-	दिया	दे	rsym
11799	1	पुत्थुकुंगर	पुत्थुकुंगर	n	m	sg	3	o	0_का	0	-	शिविर	शिविर	r6
11799	2	के	का	psp	m	sg	-	o	-	-	-	पुत्थुकुंगर	पुत्थुकुंगर	lwg__psp
11799	3	राहत	राहत	n	f	sg	3	d	0	0	-	शिविर	शिविर	pof__cn
11799	4	शिविर	शिविर	n	m	sg	3	o	0_में	0	-	मिलने	मिल	k7p
11799	5	में	में	psp	-	-	-	-	-	-	-	शिविर	शिविर	lwg__psp
11799	6	प्रभावित	प्रभावित	adj	any	any	-	o	-	-	-	लोगों	लोग	nmod__adj
11799	7	लोगों	लोग	n	m	pl	3	o	0_से	0	-	मिलने	मिल	k2
11799	8	से	से	psp	-	-	-	-	-	-	-	लोगों	लोग	lwg__psp
11799	9	मिलने	मिल	v	any	sg	3	o	ना_के_बाद	nA	-	दिया	दे	k7t
11799	10	के	के	psp	-	-	-	-	-	-	-	मिलने	मिल	lwg__psp
11799	11	बाद	बाद	nst	m	sg	3	d	-	-	-	मिलने	मिल	lwg__psp
11799	12	मनमोहन	मनमोहन	n	m	sg	3	o	0_ने	0	-	दिया	दे	k1
11799	13	ने	ने	psp	-	-	-	-	-	-	-	मनमोहन	मनमोहन	lwg__psp
11799	14	आश्वासन	आश्वासन	n	m	sg	3	d	0	0	-	दिया	दे	pof
11799	15	दिया	दे	v	m	sg	any	-	या	yA	active	ROOT	ROOT	main
11799	16	कि	कि	avy	-	-	-	-	-	-	-	दिया	दे	k2
11799	17	इस	यह	pn	any	sg	3	o	-	-	-	तबाही	तबाही	nmod__adj
11799	18	तबाही	तबाही	n	f	sg	3	o	0_में	0	-	हो	हो	k7
11799	19	में	में	psp	-	-	-	-	-	-	-	तबाही	तबाही	lwg__psp
11799	20	अनाथ	अनाथ	adj	any	any	-	-	-	-	-	हो	हो	k1s
11799	21	हो	हो	v	any	pl	any	-	0_जा+या१	0	-	बच्चों	बच्चा	nmod__k1inv
11799	22	गए	जा	v	m	pl	any	-	या१	yA1	-	हो	हो	lwg__vaux
11799	23	बच्चों	बच्चा	n	m	pl	3	o	0_का	0	-	ध्यान	ध्यान	r6-k2
11799	24	का	का	psp	m	sg	-	d	-	-	-	बच्चों	बच्चा	lwg__psp
11799	25	सरकार	सरकार	n	f	sg	3	d	0	0	-	रखेगी	रख	k1
11799	26	पूरा	पूरा	adj	m	sg	-	d	-	-	-	ध्यान	ध्यान	nmod__adj
11799	27	ध्यान	ध्यान	n	m	sg	3	d	0	0	-	रखेगी	रख	pof
11799	28	रखेगी	रख	v	f	sg	3	-	गा	gA	active	कि	कि	ccof
11799	29	.	.	punc	-	-	-	-	-	-	-	दिया	दे	rsym
11800	1	मुत्तुकुलम	मुत्तुकुलम	n	m	sg	3	o	0_का	0	-	शिविर	शिविर	r6
11800	2	के	का	psp	m	sg	-	o	-	-	-	मुत्तुकुलम	मुत्तुकुलम	lwg__psp
11800	3	राहत	राहत	n	f	sg	3	d	0	0	-	शिविर	शिविर	pof__cn
11800	4	में	में	psp	-	-	-	-	-	-	-	शिविर	शिविर	lwg__psp
11800	5	एक	एक	num	any	any	-	any	-	-	-	हजार	हजार	mod
11800	6	और	और	avy	-	-	-	-	-	-	-	ROOT	ROOT	main
11800	7	कायमकुलम	कायमकुलम	n	m	sg	3	o	0_का	0	-	शिविर	शिविर	r6
11800	8	के	का	psp	m	sg	3	o	-	-	-	कायमकुलम	कायमकुलम	lwg__psp
11800	9	राहत	राहत	n	f	sg	3	d	0	0	-	शिविर	शिविर	pof__cn
11800	10	शिविर	शिविर	n	m	sg	3	o	0_में	0	-	ले	ले	k7p
11800	11	में	में	psp	-	-	-	-	-	-	-	शिविर	शिविर	lwg__psp
11800	12	तीन	तीन	num	any	any	-	any	-	-	-	हजार	हजार	mod
