sent_id	index	Inflection/Surface form	Stem / Root	Category	Gender	Number	Person	Case	Vib	Tam	Voice	head_index	head_inflection	karaka Relation
7085	5	से	से	avy	-	-	-	-	-	-	-	4.0	कम	lwg__rp
7085	6	कम	कम	avy	-	-	-	-	-	-	-	7.0	हो	k1s
7085	7	हो	हो	v	any	any	any	-	0	0	active	0.0	ROOT	main
7085	8	।	।	punc	-	-	-	-	-	-	-	7.0	हो	rsym
7086	1	डिब्बा	डिब्बा	n	m	sg	3	d	0	0	-	2.0	बंद	mod
7086	2	बंद	बंद	adj	any	any	-	d	-	-	-	3.0	या	ccof
7086	3	मशीन	मशीन	n	f	sg	3	o	0_से	0	-	6.0	पिसा	k3
7086	4	से	से	psp	-	-	-	-	-	-	-	4.0	मशीन	lwg__psp
7086	5	पिसा	पिस	v	m	sg	any	-	या_हो+या	yA	-	8.0	मसाला	nmod__k1inv
7086	6	हुआ	हो	v	m	sg	any	-	या	yA	-	6.0	पिसा	lwg__vaux
7086	7	मसाला	मसाला	n	m	sg	3	d	0	0	-	3.0	या	ccof
7086	8	बल्कि	बल्कि	avy	-	-	-	-	-	-	-	0.0	ROOT	main
7086	9	सिल	सिल	n	m	sg	3	d	0	0	-	14.0	लोढ़े	nmod__adj
7086	10	-	-	punc	-	-	-	-	-	-	-	12.0	सिल	rsym
7086	11	लोढ़े	लोढ़ा	n	m	sg	3	o	0_पर	0	-	16.0	पिसा	k7
7086	12	पर	पर	psp	-	-	-	-	-	-	-	14.0	लोढ़े	lwg__psp
7086	13	पिसा	पीस	v	m	sg	any	-	या_हो+या	yA	-	18.0	मसाला	nmod__k1inv
7086	14	हुआ	हो	v	m	sg	any	-	या	yA	-	16.0	पिसा	lwg__vaux
7086	15	मसाला	मसाला	n	m	sg	3	d	0	0	-	19.0	चाहिए	k2
7086	16	चाहिए	चाहिए	v	any	sg	3	-	0	0	active	11.0	बल्कि	ccof
7086	17	।	।	punc	-	-	-	-	-	-	-	11.0	बल्कि	rsym
7087	1	अन्य	अन्य	adj	any	any	-	d	-	-	-	2.0	सब्जियां	nmod__adj
7087	2	सब्जियां	सब्जी	n	f	pl	3	d	0	0	-	4.0	जो	rs
7087	3	,	COMMA	punc	-	-	-	-	-	-	-	2.0	सब्जियां	rsym
7087	4	जो	जो	pn	any	sg	3	d	0	0	-	10.0	हैं	k1
7087	5	लालू	लालू	n	m	sg	3	o	0_का	0	-	7.0	मीनू	r6
7087	6	के	का	psp	m	sg	-	o	-	-	-	5.0	लालू	lwg__psp
7087	7	मीनू	मीनू	n	m	sg	3	o	0_में	0	-	10.0	हैं	k7
7087	8	में	में	psp	-	-	-	-	-	-	-	7.0	मीनू	lwg__psp
7087	9	शामिल	शामिल	adj	any	any	-	-	-	-	-	10.0	हैं	k1s
7087	10	हैं	है	v	any	pl	3	-	है	hE	active	11.0	उनमें	nmod__relc
7087	11	उनमें	वह	pn	any	pl	3	o	में	meM	-	32.0	है	k7
7087	12	कोहड़ा	कोहड़ा	n	m	sg	3	d	0	0	-	19.0	और	ccof
7087	13	,	COMMA	punc	-	-	-	-	-	-	-	12.0	कोहड़ा	rsym
7087	14	लौकी	लौकी	n	f	sg	3	d	0	0	-	19.0	और	ccof
7087	15	,	COMMA	punc	-	-	-	-	-	-	-	14.0	लौकी	rsym
7087	16	चने	चना	n	m	sg	3	o	0_का	0	-	18.0	दाल	r6
7087	17	की	का	psp	f	sg	-	d	-	-	-	16.0	चने	lwg__psp
7087	18	दाल	दाल	n	f	sg	3	d	0	0	-	19.0	और	ccof
7087	19	और	और	avy	-	-	-	-	-	-	-	32.0	है	k1
7087	20	कद्दू	कद्दू	n	m	sg	3	o	0_का	0	-	22.0	सब्जी	r6
7087	21	की	का	psp	f	sg	-	d	-	-	-	20.0	कद्दू	lwg__psp
7087	22	सब्जी	सब्जी	n	f	sg	3	d	0	0	-	19.0	और	ccof
7087	23	,	COMMA	punc	-	-	-	-	-	-	-	22.0	सब्जी	rsym
7087	24	सहजन	सहजन	n	m	sg	3	d	0	0	-	27.0	तथा	ccof
7087	25	,	COMMA	punc	-	-	-	-	-	-	-	24.0	सहजन	rsym
7087	26	नेनुआ	नेनुआ	n	m	sg	3	d	0	0	-	27.0	तथा	ccof
7087	27	तथा	तथा	avy	-	-	-	-	-	-	-	19.0	और	ccof
7087	28	भिंडी	भिंडी	n	f	sg	3	o	0_का	0	-	31.0	सब्जी	r6
7087	29	की	का	psp	f	sg	-	d	-	-	-	28.0	भिंडी	lwg__psp
7087	30	सूखी	सूखा	adj	f	sg	-	d	-	-	-	31.0	सब्जी	nmod__adj
7087	31	सब्जी	सब्जी	n	f	sg	3	d	0	0	-	27.0	तथा	ccof
7087	32	है	है	v	any	sg	3	-	है	hE	active	0.0	ROOT	main
7087	33	।	।	punc	-	-	-	-	-	-	-	32.0	है	rsym
7088	1	इसके	यह	pn	any	sg	3	o	0_साथ	ke	-	35.0	चाहिए	vmod
7088	2	साथ	साथ	nst	m	sg	3	d	-	-	-	1.0	इसके	lwg__psp
7088	3	बड़े	बड़ा	adj	m	sg	-	o	-	-	-	4.0	दाने	nmod__adj
7088	4	दाने	दाना	n	m	sg	3	o	0_का	0	-	6.0	मसूर	r6
7088	5	की	का	psp	f	sg	-	d	-	-	-	4.0	दाने	lwg__psp
7088	6	मसूर	मसूर	n	m	sg	3	o	0	0	-	7.0	और	ccof
7088	7	और	और	avy	-	-	-	-	-	-	-	27.0	और	ccof
7088	8	अरहर	अरहर	n	f	sg	3	o	0_का	0	-	10.0	दाल	r6
7088	9	की	का	psp	f	sg	-	d	-	-	-	8.0	अरहर	lwg__psp
7088	10	दाल	दाल	n	f	sg	3	d	0	0	-	7.0	और	ccof
7088	11	,	COMMA	punc	-	-	-	-	-	-	-	10.0	दाल	rsym
7088	12	तवे	तवा	n	m	sg	3	o	0_का	0	-	14.0	रोटी	r6
7088	13	की	का	psp	f	sg	-	d	-	-	-	12.0	तवे	lwg__psp
7088	14	रोटी	रोटी	n	f	sg	3	d	0	0	-	27.0	और	ccof
7088	15	,	COMMA	punc	-	-	-	-	-	-	-	14.0	रोटी	rsym
7088	16	लाल	लाल	n	m	sg	3	d	0	0	-	17.0	किला	pof__cn
7088	17	किला	किला	n	m	sg	3	d	0	0	-	18.0	या	ccof
7088	18	या	या	avy	-	-	-	-	-	-	-	20.0	ब्रांड	nmod
7088	19	सोनाचुर	सोनाचुर	n	m	sg	3	d	0	0	-	18.0	या	ccof
7088	20	ब्रांड	ब्रांड	n	m	sg	3	o	0_का	0	-	22.0	चावल	r6
7088	21	का	का	psp	m	sg	-	d	-	-	-	20.0	ब्रांड	lwg__psp
7088	22	चावल	चावल	n	m	sg	3	d	0	0	-	27.0	और	ccof
7088	23	,	COMMA	punc	-	-	-	-	-	-	-	22.0	चावल	rsym
7088	24	शुद्ध	शुद्ध	adj	any	any	-	d	-	-	-	26.0	घी	nmod__adj
7088	25	देशी	देशी	adj	any	any	-	d	-	-	-	24.0	शुद्ध	mod
7088	26	घी	घी	n	m	sg	3	d	0	0	-	27.0	और	ccof
7088	27	और	और	avy	-	-	-	-	-	-	-	35.0	चाहिए	k2
7088	28	साथ	साथ	nst	m	sg	3	o	0_में	-	-	31.0	छिला	k7
7088	29	में	में	psp	-	-	-	-	-	-	-	28.0	साथ	lwg__psp
7088	30	सिर्फ	सिर्फ	adv	-	-	-	-	-	-	-	31.0	छिला	adv
7088	31	छिला	छिल	v	m	sg	any	-	या_हो+या	yA	-	34.0	प्याज	nmod__k1inv
7088	32	हुआ	हो	v	m	sg	any	-	या	yA	-	31.0	छिला	lwg__vaux
7088	33	खड़ा	खड़ा	adj	m	sg	-	d	-	-	-	34.0	प्याज	nmod__adj
7088	34	प्याज	प्याज	n	m	sg	3	d	0	0	-	27.0	और	ccof
7088	35	चाहिए	चाहिए	v	any	sg	3	-	0	0	active	0.0	ROOT	main
7088	36	।	।	punc	-	-	-	-	-	-	-	35.0	चाहिए	rsym
7089	1	खाने	खा	v	any	sg	3	o	ना_के_बाद	nA	-	11.0	है	k7t
7089	2	के	के	psp	-	-	-	-	-	-	-	1.0	खाने	lwg__psp
7089	3	बाद	बाद	nst	m	sg	3	d	-	-	-	1.0	खाने	lwg__psp
7089	4	जूस	जूस	n	m	sg	3	o	0_में	0	-	11.0	है	k7
7089	5	में	में	psp	-	-	-	-	-	-	-	4.0	जूस	lwg__psp
7089	6	लालू	लालू	n	m	sg	3	o	0_को	0	-	11.0	है	k4a
7089	7	को	को	psp	-	-	-	-	-	-	-	6.0	लालू	lwg__psp
7089	8	मुसम्मी	मुसम्मी	n	m	sg	3	o	0_से	0	-	11.0	है	ras-k4a
7089	9	से	से	psp	-	-	-	-	-	-	-	8.0	मुसम्मी	lwg__psp
7089	10	प्रेम	प्रेम	n	m	sg	3	d	0	0	-	11.0	है	k1
7089	11	,	COMMA	punc	-	-	-	-	-	-	-	11.0	है	rsym
7089	12	इसके	यह	pn	any	sg	3	o	0_साथ	ke	-	21.0	चलेगा	ras-k1
7089	13	साथ	साथ	nst	m	sg	3	d	-	-	-	14.0	इसके	lwg__psp
7089	14	सीजनल	सीजनल	adj	any	any	-	o	-	-	-	17.0	फलों	nmod__adj
7089	15	फलों	फल	n	m	pl	3	o	0_का	0	-	19.0	जूस	r6
7089	16	का	का	psp	m	sg	-	d	-	-	-	17.0	फलों	lwg__psp
7089	17	जूस	जूस	n	m	sg	3	d	0	0	-	21.0	चलेगा	k1
7089	18	भी	भी	avy	-	-	-	-	-	-	-	19.0	जूस	lwg__rp
7090	1	दोपहर	दोपहर	n	f	sg	3	o	0_का	0	-	3.0	खाने	r6
7090	2	के	का	psp	m	sg	-	o	-	-	-	1.0	दोपहर	lwg__psp
7090	3	खाने	खाना	n	m	sg	3	o	0_के_बाद	0	-	10.0	करते	k7t
7090	4	के	के	psp	-	-	-	-	-	-	-	3.0	खाने	lwg__psp
7090	5	बाद	बाद	nst	m	sg	3	d	-	-	-	3.0	खाने	lwg__psp
7090	6	लालू	लालू	n	m	sg	3	d	0	0	-	10.0	करते	k1
7090	7	भूजा	भूजा	n	m	sg	3	d	0	0	-	8.0	खाना	k2
7090	8	खाना	खा	v	any	any	any	d	ना	nA	-	10.0	करते	k2
7090	9	पसंद	पसंद	n	f	sg	3	d	0	0	-	10.0	करते	pof
7090	10	करते	कर	v	m	sg	3h	-	ता_है	wA	active	0.0	ROOT	main
7090	11	हैं	है	v	any	sg	3h	-	है	hE	-	10.0	करते	lwg__vaux
7090	12	।	।	punc	-	-	-	-	-	-	-	10.0	करते	rsym
7091	1	भूजा	भूजा	n	m	sg	3	o	0_में	0	-	16.0	चाहिए	k7
7091	2	में	में	psp	-	-	-	-	-	-	-	1.0	भूजा	lwg__psp
7091	3	उन्हें	वह	pn	any	sg	3h	o	को	ko	-	16.0	चाहिए	k1
7091	4	,	COMMA	punc	-	-	-	-	-	-	-	4.0	चना	rsym
7091	5	,	COMMA	punc	-	-	-	-	-	-	-	6.0	बादाम	rsym
7091	6	,	COMMA	punc	-	-	-	-	-	-	-	8.0	मकई	rsym
7091	7	सभी	सब	pn	any	pl	3	o	0	0	-	16.0	चाहिए	k2s
7091	8	अलग	अलग	adj	any	any	-	-	-	-	-	16.0	चाहिए	adv
7091	9	-	-	punc	-	-	-	-	-	-	-	13.0	अलग	rsym
7091	10	अलग	अलग	adj	any	any	-	-	-	-	-	13.0	अलग	pof__redup
7091	11	चाहिए	चाहिए	v	any	sg	3	-	0	0	active	0.0	ROOT	main
7091	12	।	।	punc	-	-	-	-	-	-	-	16.0	चाहिए	rsym
7092	1	में	में	psp	-	-	-	-	-	-	-	1.0	साथ	lwg__psp
7092	2	वही	वह	pn	any	sg	3	d	-	-	-	6.0	प्याज	nmod__adj
7092	3	फेवरेट	फेवरेट	adj	any	any	-	d	-	-	-	6.0	प्याज	nmod__adj
7092	4	खड़ा	खड़ा	adj	m	sg	-	d	-	-	-	4.0	फेवरेट	mod
7093	1	लालू	लालू	n	m	sg	3	o	0_को	0	-	7.0	है	k4a
7093	2	को	को	psp	-	-	-	-	-	-	-	1.0	लालू	lwg__psp
7093	3	पकौड़ी	पकौडी	n	f	sg	3	d	0	0	-	7.0	है	k1
7093	4	भी	भी	avy	-	-	-	-	-	-	-	3.0	पकौड़ी	lwg__rp
7093	5	काफी	काफी	avy	-	-	-	-	-	-	-	6.0	पसंद	nmod__adj
7093	6	पसंद	पसंद	n	f	sg	3	d	0	0	-	7.0	है	pof
7093	7	है	है	v	any	sg	3	-	है	hE	active	0.0	ROOT	main
7093	8	।	।	punc	-	-	-	-	-	-	-	7.0	है	rsym
7094	1	गोभी	गोभी	n	m	sg	3	o	0	0	-	2.0	व	ccof
7094	2	व	व	avy	-	-	-	-	-	-	-	5.0	पकौड़ी	r6
7094	3	प्याज	प्याज	n	m	sg	3	o	0_का	0	-	2.0	व	ccof
7094	4	की	का	psp	f	sg	-	d	-	-	-	3.0	प्याज	lwg__psp
7094	5	पकौड़ी	पकौडी	n	f	sg	3	d	0	0	-	9.0	खाते	k2
7094	6	बहुत	बहुत	avy	-	-	-	-	-	-	-	7.0	चाव	nmod__adj
7094	7	चाव	चाव	n	m	sg	3	o	0_से	0	-	9.0	खाते	adv
7094	8	से	से	psp	-	-	-	-	-	-	-	7.0	चाव	lwg__psp
7094	9	खाते	खा	v	m	sg	3h	-	ता_है	wA	active	0.0	ROOT	main
7094	10	हैं	है	v	any	sg	3h	-	है	hE	-	9.0	खाते	lwg__vaux
7094	11	।	।	punc	-	-	-	-	-	-	-	9.0	खाते	rsym
7095	1	मौसम	मौसम	n	m	sg	3	o	0_का	0	-	4.0	सब्जियों	r6
7095	2	की	का	psp	f	pl	-	o	-	-	-	1.0	मौसम	lwg__psp
7095	3	अन्य	अन्य	adj	any	any	-	o	-	-	-	4.0	सब्जियों	nmod__adj
7095	4	सब्जियों	सब्जी	n	f	pl	3	o	0	0	-	5.0	तथा	ccof
7095	5	तथा	तथा	avy	-	-	-	-	-	-	-	10.0	चलेगा	k1
7095	6	पनीर	पनीर	n	m	sg	3	o	0_का	0	-	8.0	पकौड़ा	r6
7095	7	का	का	psp	m	sg	-	d	-	-	-	6.0	पनीर	lwg__psp
7095	8	पकौड़ा	पकौडा	n	m	sg	3	d	0	0	-	5.0	तथा	ccof
7095	9	भी	भी	avy	-	-	-	-	-	-	-	8.0	पकौड़ा	lwg__rp
7095	10	चलेगा	चल	v	m	sg	3	-	गा	gA	active	0.0	ROOT	main
7095	11	।	।	punc	-	-	-	-	-	-	-	10.0	चलेगा	rsym
7096	1	रेलमंत्री	रेलमंत्री	n	m	sg	3	d	0	0	-	13.0	खाते	k1
7096	2	रात	रात	n	f	sg	3	o	0_में	0	-	13.0	खाते	k7t
7096	3	में	में	psp	-	-	-	-	-	-	-	2.0	रात	lwg__psp
7096	4	भी	भी	avy	-	-	-	-	-	-	-	2.0	रात	lwg__rp
7096	5	दिन	दिन	n	m	sg	3	o	0_वाला	0	-	7.0	मीनू	nmod
7096	6	वाले	वाला	psp	m	sg	-	o	-	-	-	5.0	दिन	lwg__psp
7096	7	मीनू	मीनू	n	m	sg	3	o	0_का	0	-	9.0	हिसाब	r6
7096	8	के	का	psp	m	sg	-	o	-	-	-	7.0	मीनू	lwg__psp
7096	9	हिसाब	हिसाब	n	m	sg	3	o	0_से	0	-	13.0	खाते	vmod
7096	10	से	से	psp	-	-	-	-	-	-	-	9.0	हिसाब	lwg__psp
7096	11	ही	ही	avy	-	-	-	-	-	-	-	9.0	हिसाब	lwg__rp
7096	12	खाना	खाना	n	m	sg	3	d	0	0	-	13.0	खाते	k2
7096	13	खाते	खा	v	m	sg	3h	-	ता_है	wA	active	0.0	ROOT	main
7096	14	हैं	है	v	any	sg	3h	-	है	hE	-	13.0	खाते	lwg__vaux
7096	15	।	।	punc	-	-	-	-	-	-	-	13.0	खाते	rsym
7097	1	यानि	यानि	avy	-	-	-	-	-	-	-	0.0	ROOT	main
7097	2	वही	वह	pn	any	sg	3	d	-	-	-	3.0	कटहल	nmod__adj
7097	3	कटहल	कटहल	n	m	sg	3	o	0_का	0	-	5.0	सब्जी	r6
7097	4	की	का	psp	f	sg	-	d	-	-	-	3.0	कटहल	lwg__psp
7097	5	,	COMMA	punc	-	-	-	-	-	-	-	5.0	सब्जी	rsym
7097	6	तवे	तवा	n	m	sg	3	o	0_का	0	-	9.0	रोटी	r6
7097	7	की	का	psp	f	sg	-	d	-	-	-	7.0	तवे	lwg__psp
7097	8	,	COMMA	punc	-	-	-	-	-	-	-	9.0	रोटी	rsym
7097	9	मसूर	मसूर	n	m	sg	3	o	0	0	-	12.0	व	ccof
7097	10	व	व	avy	-	-	-	-	-	-	-	15.0	दाल	r6
7097	11	अरहर	अरहर	n	f	sg	3	o	0_का	0	-	12.0	व	ccof
7097	12	की	का	psp	f	sg	-	d	-	-	-	13.0	अरहर	lwg__psp
7097	13	,	COMMA	punc	-	-	-	-	-	-	-	15.0	दाल	rsym
7097	14	लाल	लाल	n	m	sg	3	d	0	0	-	19.0	किला	pof__cn
7097	15	किला	किला	n	m	sg	3	d	0	0	-	20.0	व	ccof
7097	16	व	व	avy	-	-	-	-	-	-	-	22.0	चावल	r6
7097	17	सोनाचूर	सोनाचूर	n	m	sg	3	d	0	0	-	20.0	व	ccof
7097	18	आदि	आदि	avy	-	-	-	-	-	-	-	22.0	चावल	lwg__rp
7097	19	।	।	punc	-	-	-	-	-	-	-	1.0	यानि	rsym
7098	1	दिल्ली	दिल्ली	n	f	sg	3	o	0_से	0	-	6.0	पड़ने	k5
7098	2	से	से	psp	-	-	-	-	-	-	-	1.0	दिल्ली	lwg__psp
7098	3	पटना	पटना	n	m	sg	3	o	0_के_बीच	0	-	6.0	पड़ने	k7
7098	4	के	के	psp	-	-	-	-	-	-	-	3.0	पटना	lwg__psp
7098	5	बीच	बीच	nst	m	sg	3	d	-	-	-	3.0	पटना	lwg__psp
7098	6	पड़ने	पड़	v	any	pl	any	o	ना_वाला	nA	-	47.0	कहीं	nmod
7098	7	वाले	वाला	psp	m	pl	-	o	-	-	-	6.0	पड़ने	lwg__psp
7098	8	उत्तर	उत्तर	n	m	sg	3	d	0	0	-	9.0	व	ccof
7098	9	व	व	avy	-	-	-	-	-	-	-	47.0	कहीं	nmod
