sent_id	index	Inflection/Surface form	Stem / Root	Category	Gender	Number	Person	Case	Vib	Tam	Voice	head_index	head_inflection	karaka Relation
4739	3	के	का	psp	m	pl	-	d	-	-	-	2.0	कंपनी	lwg__psp
4739	4	१५	१५	num	any	any	-	any	-	-	-	5.0	फीसदी	nmod__adj
4739	5	फीसदी	फीसदी	n	f	sg	3	d	0	0	-	6.0	शेयर	nmod__adj
4739	6	शेयर	शेयर	n	m	pl	3	d	0	0	-	7.0	बेचने	k2
4739	7	बेचने	बेच	v	any	any	any	o	ना_पर	nA	-	16.0	होगी	k7t
4739	8	पर	पर	psp	-	-	-	-	-	-	-	7.0	बेचने	lwg__psp
4739	9	सरकार	सरकार	n	f	sg	3	o	0_को	0	-	16.0	होगी	k4
4739	10	को	को	psp	-	-	-	-	-	-	-	9.0	सरकार	lwg__psp
4739	11	६४०	६४०	num	any	any	-	any	-	-	-	12.0	करोड़	mod
4739	12	करोड़	करोड	num	any	any	-	o	0_का	-	-	14.0	राशि	r6
4739	13	की	का	psp	f	sg	-	d	-	-	-	12.0	करोड़	lwg__psp
4739	14	राशि	राशि	n	f	sg	3	d	0	0	-	16.0	होगी	k1
4739	15	प्राप्त	प्राप्त	adj	any	any	-	-	-	-	-	16.0	होगी	pof
4739	16	होगी	हो	v	f	sg	3	-	गा	gA	active	0.0	ROOT	main
4739	17	।	।	punc	-	-	-	-	-	-	-	16.0	होगी	rsym
4740	1	वर्ष	वर्ष	n	m	sg	3	d	0	0	-	4.0	०६	nmod__adj
4740	2	२००५	२००५	n	m	sg	3	d	0	0	-	4.0	०६	pof__cn
4740	3	-	-	punc	-	-	-	-	-	-	-	4.0	०६	rsym
4740	4	०६	०६	n	m	sg	3	o	0_के_दौरान	0	-	23.0	बनाई	k7t
4740	5	के	के	psp	-	-	-	-	-	-	-	4.0	०६	lwg__psp
4740	6	दौरान	दौरान	nst	m	sg	3	d	-	-	-	4.0	०६	lwg__psp
4740	7	सरकार	सरकार	n	f	sg	3	o	0_ने	0	-	23.0	बनाई	k1
4740	8	ने	ने	psp	-	-	-	-	-	-	-	7.0	सरकार	lwg__psp
4740	9	सार्वजनिक	सार्वजनिक	adj	any	any	-	o	-	-	-	10.0	क्षेत्र	nmod__adj
4740	10	क्षेत्र	क्षेत्र	n	m	sg	3	o	0_का	0	-	12.0	शेयरों	r6
4740	11	के	का	psp	m	pl	-	o	-	-	-	10.0	क्षेत्र	lwg__psp
4740	12	शेयरों	शेयर	n	m	pl	3	o	0_को	0	-	14.0	बेचकर	k2
4740	13	को	को	psp	-	-	-	-	-	-	-	12.0	शेयरों	lwg__psp
4740	14	बेचकर	बेच	v	any	any	any	-	कर	kara	-	23.0	बनाई	vmod
4740	15	५०००	५०००	num	any	pl	-	o	0_से	-	-	20.0	जुटाने	k5
4740	16	से	से	psp	-	-	-	-	-	-	-	15.0	५०००	lwg__psp
4740	17	७०००	७०००	num	any	any	-	any	-	-	-	18.0	करोड़	mod
4740	18	करोड़	करोड	num	any	any	-	any	-	-	-	19.0	रुपये	nmod__adj
4740	19	रुपये	रुपया	n	m	pl	3	d	0	0	-	20.0	जुटाने	k2
4740	20	जुटाने	जुटा	v	any	sg	any	o	ना_का	nA	-	22.0	योजना	r6
4740	21	की	का	psp	f	sg	-	d	-	-	-	20.0	जुटाने	lwg__psp
4740	22	योजना	योजना	n	f	sg	3	d	0	0	-	23.0	बनाई	k2
4740	23	बनाई	बना	v	f	sg	3	-	या_है	yA	active	0.0	ROOT	main
4740	24	है	है	v	any	sg	3	-	है	hE	-	23.0	बनाई	lwg__vaux
4740	25	।	।	punc	-	-	-	-	-	-	-	23.0	बनाई	rsym
4741	1	इसके	यह	pn	any	sg	3	o	0_साथ	ke	-	24.0	रखा	sent-adv
4741	2	साथ	साथ	nst	m	sg	3	d	-	-	-	1.0	इसके	lwg__psp
4741	3	ही	ही	avy	-	-	-	-	-	-	-	2.0	साथ	lwg__rp
4741	4	वित्तमंत्री	वित्तमंत्री	n	m	sg	3	d	0	0	-	5.0	चिदंबरम	nmod__adj
4741	5	चिदंबरम	चिदंबरम	n	m	sg	3	o	0_ने	0	-	24.0	रखा	k1
4741	6	ने	ने	psp	-	-	-	-	-	-	-	5.0	चिदंबरम	lwg__psp
4741	7	अगले	अगला	adj	m	sg	-	o	-	-	-	9.0	साल	nmod__adj
4741	8	पांच	पांच	num	any	any	-	any	-	-	-	9.0	साल	nmod__adj
4741	9	साल	साल	n	m	sg	3	o	0_में	0	-	15.0	बेचकर	k7t
4741	10	में	में	psp	-	-	-	-	-	-	-	9.0	साल	lwg__psp
4741	11	सरकारी	सरकारी	adj	any	any	-	o	-	-	-	12.0	कंपनियों	nmod__adj
4741	12	कंपनियों	कंपनी	n	f	pl	3	o	0_का	0	-	14.0	शेयर	r6
4741	13	के	का	psp	m	pl	-	d	-	-	-	12.0	कंपनियों	lwg__psp
4741	14	शेयर	शेयर	n	m	pl	3	d	0	0	-	15.0	बेचकर	k2
4741	15	बेचकर	बेच	v	any	any	any	-	कर	kara	-	21.0	जुटाने	vmod
4741	16	५०,०००	५००००	num	any	pl	-	o	0_से	-	-	20.0	रुपये	rsp
4741	17	से	से	psp	-	-	-	-	-	-	-	16.0	५०,०००	lwg__psp
4741	18	७०,०००	७००००	num	any	any	-	any	-	-	-	19.0	करोड़	mod
4741	19	करोड़	करोड	num	any	any	-	any	-	-	-	20.0	रुपये	nmod__adj
4741	20	रुपये	रुपया	n	m	pl	3	d	0	0	-	21.0	जुटाने	k2
4741	21	जुटाने	जुटा	v	any	sg	any	o	ना_का	nA	-	23.0	लक्ष्य	r6
4741	22	का	का	psp	m	sg	-	d	-	-	-	21.0	जुटाने	lwg__psp
4741	23	लक्ष्य	लक्ष्य	n	m	sg	3	d	0	0	-	24.0	रखा	k2
4741	24	रखा	रख	v	m	sg	3	-	या_है	yA	active	0.0	ROOT	main
4741	25	है	है	v	any	sg	3	-	है	hE	-	24.0	रखा	lwg__vaux
4741	26	।	।	punc	-	-	-	-	-	-	-	24.0	रखा	rsym
4742	1	राष्ट्रीय	राष्ट्रीय	adj	any	any	-	o	-	-	-	3.0	आयोग	pof__cn
4742	2	उपभोक्ता	उपभोक्ता	n	m	sg	3	d	0	0	-	3.0	आयोग	pof__cn
4742	3	आयोग	आयोग	n	m	sg	3	o	0	0	-	35.0	दिया	k1
4742	4	(	(	punc	-	-	-	-	-	-	-	5.0	एनसीसी	rsym
4742	5	एनसीसी	एनसीसी	n	m	sg	3	o	0	0	-	3.0	आयोग	rs
4742	6	)	)	punc	-	-	-	-	-	-	-	5.0	एनसीसी	rsym
4742	7	ने	ने	psp	-	-	-	-	-	-	-	3.0	आयोग	fragof
4742	8	परिपक्वता	परिपक्वता	n	f	sg	3	o	0_का	0	-	10.0	अवधि	r6
4742	9	की	का	psp	f	sg	-	o	-	-	-	8.0	परिपक्वता	lwg__psp
4742	10	अवधि	अवधि	n	f	sg	3	o	0_से_पहले	0	-	15.0	करने	k7t
4742	11	से	से	psp	-	-	-	-	-	-	-	10.0	अवधि	lwg__psp
4742	12	पहले	पहले	nst	m	sg	3	d	-	-	-	10.0	अवधि	lwg__psp
4742	13	पॉलिसी	पॉलिसी	n	f	sg	3	d	0	0	-	15.0	करने	k2
4742	14	बंद	बंद	adj	any	any	-	-	-	-	-	15.0	करने	pof
4742	15	करने	कर	v	any	pl	any	o	ना_वाला	nA	-	18.0	धारकों	nmod
4742	16	वाले	वाला	psp	m	pl	-	o	-	-	-	15.0	करने	lwg__psp
4742	17	बीमा	बीमा	n	m	sg	3	d	0	0	-	18.0	धारकों	pof__cn
4742	18	धारकों	धारक	n	m	pl	3	o	0_का	0	-	20.0	हक़	r6
4742	19	के	का	psp	m	sg	-	o	-	-	-	18.0	धारकों	lwg__psp
4742	20	हक़	हक	n	m	sg	3	o	0_में	0	-	23.0	सुनाते	k7
4742	21	में	में	psp	-	-	-	-	-	-	-	20.0	हक़	lwg__psp
4742	22	फैसला	फैसला	n	m	sg	3	d	0	0	-	23.0	सुनाते	pof
4742	23	सुनाते	सुना	v	m	sg	any	-	ता_हो+या	wA	-	35.0	दिया	vmod
4742	24	हुए	हो	v	m	sg	any	-	या	yA	-	23.0	सुनाते	lwg__vaux
4742	25	डाक	डाक	n	f	sg	3	d	0	0	-	26.0	विभाग	pof__cn
4742	26	विभाग	विभाग	n	m	sg	3	o	0_को	0	-	35.0	दिया	k4
4742	27	को	को	psp	-	-	-	-	-	-	-	26.0	विभाग	lwg__psp
4742	28	ग्राहकों	ग्राहक	n	m	pl	3	o	0_का	0	-	31.0	रक़म	r6
4742	29	की	का	psp	f	sg	-	d	-	-	-	28.0	ग्राहकों	lwg__psp
4742	30	पूरी	पूरा	adj	f	sg	-	d	-	-	-	31.0	रक़म	nmod__adj
4742	31	रक़म	रकम	n	f	sg	3	d	0	0	-	32.0	लौटाने	k2
4742	32	लौटाने	लौटा	v	any	sg	any	o	ना_का	nA	-	34.0	आदेश	r6-k2
4742	33	का	का	psp	m	sg	-	d	-	-	-	32.0	लौटाने	lwg__psp
4742	34	आदेश	आदेश	n	m	sg	3	d	0	0	-	35.0	दिया	pof
4742	35	दिया	दे	v	m	sg	3	-	या_है	yA	active	0.0	ROOT	main
4742	36	है	है	v	any	sg	3	-	है	hE	-	35.0	दिया	lwg__vaux
4742	37	।	।	punc	-	-	-	-	-	-	-	35.0	दिया	rsym
4743	1	दरअसल	दरअसल	adv	-	-	-	-	-	-	-	19.0	कर	sent-adv
4743	2	डाक	डाक	n	f	sg	3	d	0	0	-	3.0	विभाग	pof__cn
4743	3	विभाग	विभाग	n	m	sg	3	o	0_ने	0	-	19.0	कर	k1
4743	4	ने	ने	psp	-	-	-	-	-	-	-	3.0	विभाग	lwg__psp
4743	5	महाराष्ट्र	महाराष्ट्र	n	m	sg	3	o	0_का	0	-	9.0	धारकों	r6
4743	6	के	का	psp	m	pl	-	o	-	-	-	5.0	महाराष्ट्र	lwg__psp
4743	7	तीन	तीन	num	any	any	-	any	-	-	-	9.0	धारकों	nmod__adj
4743	8	बीमा	बीमा	n	m	sg	3	d	0	0	-	9.0	धारकों	pof__cn
4743	9	धारकों	धारक	n	m	pl	3	o	0_को	0	-	12.0	कहते	k4
4743	10	को	को	psp	-	-	-	-	-	-	-	9.0	धारकों	lwg__psp
4743	11	यह	यह	pn	any	sg	3	d	0	0	-	12.0	कहते	k2
4743	12	कहते	कह	v	m	sg	any	-	ता_हो+या	wA	-	19.0	कर	vmod
4743	13	हुए	हो	v	m	sg	any	-	या	yA	-	12.0	कहते	lwg__vaux
4743	14	पूरी	पूरा	adj	f	sg	-	d	-	-	-	15.0	रक़म	nmod__adj
4743	15	रक़म	रकम	n	f	sg	3	d	0	0	-	16.0	लौटाने	k2
4743	16	लौटाने	लौटा	v	any	any	any	o	ना_से	nA	-	19.0	कर	rt
4743	17	से	से	psp	-	-	-	-	-	-	-	16.0	लौटाने	lwg__psp
4743	18	इनकार	इनकार	n	m	sg	3	d	0	0	-	19.0	कर	pof
4743	19	कर	कर	v	m	sg	any	-	0_दे+या_था	0	active	0.0	ROOT	main
4743	20	दिया	दे	v	m	sg	any	-	या	yA	-	19.0	कर	lwg__vaux
4743	21	था	था	v	m	sg	any	-	था	WA	-	20.0	दिया	lwg__vaux_cont
4743	22	कि	कि	avy	-	-	-	-	-	-	-	11.0	यह	rs
4743	23	उन	वह	pn	any	pl	3	o	-	-	-	24.0	लोगों	nmod__adj
4743	24	लोगों	लोग	n	m	pl	3	o	0_ने	0	-	34.0	की	k1
4743	25	ने	ने	psp	-	-	-	-	-	-	-	24.0	लोगों	lwg__psp
4743	26	पूरी	पूरा	adj	f	sg	-	o	-	-	-	27.0	अवधि	nmod__adj
4743	27	अवधि	अवधि	n	f	sg	3	o	0_तक	0	-	34.0	की	k7t
4743	28	तक	तक	psp	-	-	-	-	-	-	-	27.0	अवधि	lwg__psp
4743	29	बीमा	बीमा	n	m	sg	3	o	0_का	0	-	31.0	रक़म	r6
4743	30	की	का	psp	f	sg	-	d	-	-	-	29.0	बीमा	lwg__psp
4743	31	रक़म	रकम	n	f	sg	3	d	0	0	-	34.0	की	k2
4743	32	जमा	जमा	adj	any	any	-	-	-	-	-	34.0	की	pof
4743	33	नहीं	नहीं	avy	-	-	-	-	-	-	-	34.0	की	lwg__neg
4743	34	की	कर	v	f	sg	any	-	या	yA	active	35.0	और	ccof
4743	35	और	और	avy	-	-	-	-	-	-	-	22.0	कि	ccof
4743	36	समय	समय	n	m	sg	3	o	0_से_पहले	0	-	43.0	कर	k7t
4743	37	से	से	psp	-	-	-	-	-	-	-	36.0	समय	lwg__psp
4743	38	पहले	पहले	nst	m	sg	3	d	-	-	-	36.0	समय	lwg__psp
4743	39	ही	ही	avy	-	-	-	-	-	-	-	38.0	पहले	lwg__rp
4743	40	पॉलिसी	पॉलिसी	n	f	sg	3	o	0_को	0	-	43.0	कर	k2
4743	41	को	को	psp	-	-	-	-	-	-	-	40.0	पॉलिसी	lwg__psp
4743	42	बंद	बंद	adj	any	any	-	-	-	-	-	43.0	कर	pof
4743	43	कर	कर	v	any	sg	any	-	0_दे	0	active	35.0	और	ccof
4743	44	दिया	दे	v	m	sg	-	d	0	0	-	43.0	कर	lwg__vaux
4743	45	।	।	punc	-	-	-	-	-	-	-	19.0	कर	rsym
4744	1	इस	यह	pn	any	sg	3	o	-	-	-	2.0	मामले	nmod__adj
4744	2	मामले	मामला	n	m	sg	3	o	0_में	0	-	12.0	रखते	k7
4744	3	में	में	psp	-	-	-	-	-	-	-	2.0	मामले	lwg__psp
4744	4	महाराष्ट्र	महाराष्ट्र	n	m	sg	3	d	0	0	-	7.0	आयोग	pof__cn
4744	5	राज्य	राज्य	n	m	sg	3	d	0	0	-	7.0	आयोग	pof__cn
4744	6	उपभोक्ता	उपभोक्ता	n	m	sg	3	d	0	0	-	7.0	आयोग	pof__cn
4744	7	आयोग	आयोग	n	m	sg	3	o	0_का	0	-	9.0	फैसले	r6
4744	8	के	का	psp	m	sg	-	o	-	-	-	7.0	आयोग	lwg__psp
4744	9	फैसले	फैसला	n	m	sg	3	o	0_को	0	-	12.0	रखते	k2
4744	10	को	को	psp	-	-	-	-	-	-	-	9.0	फैसले	lwg__psp
4744	11	बहाल	बहाल	adj	any	any	-	-	-	-	-	12.0	रखते	pof
4744	12	रखते	रख	v	m	sg	any	-	ता_हो+या	wA	-	43.0	दिए	vmod
4744	13	हुए	हो	v	m	sg	any	-	या	yA	-	12.0	रखते	lwg__vaux
4744	14	जस्टिस	जस्टिस	n	m	sg	3	d	0	0	-	17.0	कपूर	pof__cn
4744	15	एस.	एस.	n	m	sg	3	d	0	0	-	17.0	कपूर	pof__cn
4744	16	एन.	एन.	n	m	sg	3	d	0	0	-	17.0	कपूर	pof__cn
4744	17	कपूर	कपूर	n	m	sg	3	o	0	0	-	18.0	और	ccof
4744	18	और	और	avy	-	-	-	-	-	-	-	24.0	खंडपीठ	r6
4744	19	जस्टिस	जस्टिस	n	m	sg	3	d	0	0	-	22.0	तामिनी	pof__cn
4744	20	बी.	बी.	n	m	sg	3	d	0	0	-	22.0	तामिनी	pof__cn
4744	21	के.	के.	n	m	sg	3	d	0	0	-	22.0	तामिनी	pof__cn
4744	22	तामिनी	तामिनी	n	m	sg	3	o	0_का	0	-	18.0	और	ccof
4744	23	की	का	psp	f	sg	-	o	-	-	-	22.0	तामिनी	lwg__psp
4744	24	खंडपीठ	खंडपीठ	n	f	sg	3	o	0_ने	0	-	43.0	दिए	k1
4744	25	ने	ने	psp	-	-	-	-	-	-	-	24.0	खंडपीठ	lwg__psp
4744	26	डाक	डाक	n	f	sg	3	d	0	0	-	27.0	विभाग	pof__cn
4744	27	विभाग	विभाग	n	m	sg	3	o	0_को	0	-	43.0	दिए	k4
4744	28	को	को	psp	-	-	-	-	-	-	-	27.0	विभाग	lwg__psp
4744	29	दीपक	दीपक	n	m	sg	3	d	0	0	-	30.0	शेल्का	pof__cn
4744	30	शेल्का	शेल्का	n	m	sg	3	o	0	0	-	34.0	और	ccof
4744	31	,	COMMA	punc	-	-	-	-	-	-	-	30.0	शेल्का	rsym
4744	32	मारोती	मारोती	n	m	sg	3	d	0	0	-	33.0	सावंत	pof__cn
4744	33	सावंत	सावंत	n	m	sg	3	o	0	0	-	34.0	और	ccof
4744	34	और	और	avy	-	-	-	-	-	-	-	39.0	पैसे	r6
4744	35	हरिश	हरिश	n	m	sg	3	d	0	0	-	37.0	गोरखनाथ	pof__cn
4744	36	सी.	सी.	n	m	sg	3	d	0	0	-	37.0	गोरखनाथ	pof__cn
4744	37	गोरखनाथ	गोरखनाथ	n	m	sg	3	o	0_का	0	-	34.0	और	ccof
4744	38	के	का	psp	m	pl	-	d	-	-	-	37.0	गोरखनाथ	lwg__psp
4744	39	पैसे	पैसा	n	m	pl	3	d	0	0	-	40.0	लौटाने	k2
4744	40	लौटाने	लौटा	v	any	pl	any	o	ना_का	nA	-	42.0	आदेश	r6-k2
4744	41	के	का	psp	m	pl	-	d	-	-	-	40.0	लौटाने	lwg__psp
4744	42	आदेश	आदेश	n	m	pl	3	d	0	0	-	43.0	दिए	pof
4744	43	दिए	दे	v	m	pl	any	-	या	yA	active	0.0	ROOT	main
4744	44	।	।	punc	-	-	-	-	-	-	-	43.0	दिए	rsym
4745	1	इन	यह	pn	any	pl	3	o	-	-	-	2.0	तीनों	nmod__adj
4745	2	तीनों	तीन	n	m	pl	3	o	0_ने	0	-	14.0	कर	k1
4745	3	ने	ने	psp	-	-	-	-	-	-	-	2.0	तीनों	lwg__psp
4745	4	तीन	तीन	num	any	any	-	any	-	-	-	5.0	वर्ष	nmod__adj
4745	5	वर्ष	वर्ष	n	m	sg	3	o	0_से	0	-	8.0	समय	nmod
4745	6	से	से	psp	-	-	-	-	-	-	-	5.0	वर्ष	lwg__psp
4745	7	अधिक	अधिक	avy	-	-	-	-	-	-	-	8.0	समय	nmod__adj
4745	8	समय	समय	n	m	sg	3	o	0_तक	0	-	11.0	जमाकर	k7t
4745	9	तक	तक	psp	-	-	-	-	-	-	-	8.0	समय	lwg__psp
4745	10	पैसे	पैसा	n	m	pl	3	d	0	0	-	11.0	जमाकर	k2
4745	11	जमाकर	जमा	v	any	any	any	-	कर	kara	-	14.0	कर	vmod
4745	12	पॉलिसी	पॉलिसी	n	f	sg	3	d	0	0	-	14.0	कर	k2
4745	13	बंद	बंद	adj	any	any	-	-	-	-	-	14.0	कर	pof
4745	14	कर	कर	v	f	sg	any	-	0_दे+या_था	0	active	0.0	ROOT	main
4745	15	दी	दे	v	f	sg	any	-	या	yA	-	14.0	कर	lwg__vaux
4745	16	थी	था	v	f	sg	any	-	था	WA	-	15.0	दी	lwg__vaux_cont
4745	17	।	।	punc	-	-	-	-	-	-	-	14.0	कर	rsym
4746	1	खंडपीठ	खंडपीठ	n	f	sg	3	o	0_ने	0	-	21.0	दिए	k1
4746	2	ने	ने	psp	-	-	-	-	-	-	-	1.0	खंडपीठ	lwg__psp
4746	3	अपने	अपना	pn	m	any	any	o	0	0	-	4.0	फैसले	nmod
4746	4	फैसले	फैसला	n	m	sg	3	o	0_में	0	-	21.0	दिए	k7
4746	5	में	में	psp	-	-	-	-	-	-	-	4.0	फैसले	lwg__psp
4746	6	इन	यह	pn	any	pl	3	o	-	-	-	7.0	तीनों	nmod__adj
4746	7	तीनों	तीन	n	any	pl	3	o	0_को	0	-	21.0	दिए	k4a
4746	8	को	को	psp	-	-	-	-	-	-	-	7.0	तीनों	lwg__psp
4746	9	एक	एक	num	any	any	-	any	-	-	-	10.0	महीने	nmod__adj
4746	10	महीने	महीना	n	m	sg	3	o	0_के_अंदर	0	-	21.0	दिए	k7t
4746	11	के	के	psp	-	-	-	-	-	-	-	10.0	महीने	lwg__psp
4746	12	अंदर	अंदर	nst	m	sg	3	d	-	-	-	10.0	महीने	lwg__psp
4746	13	सामूहिक	सामूहिक	adj	any	any	-	o	-	-	-	14.0	रूप	nmod__adj
4746	14	रूप	रूप	n	m	sg	3	o	0_से	0	-	18.0	लौटाने	adv
4746	15	से	से	psp	-	-	-	-	-	-	-	14.0	रूप	lwg__psp
4746	16	३७,०००	३७०००	num	any	any	-	any	-	-	-	17.0	रुपये	nmod__adj
4746	17	रुपये	रुपया	n	m	pl	3	d	0	0	-	18.0	लौटाने	k2
4746	18	लौटाने	लौटा	v	any	pl	any	o	ना_का	nA	-	20.0	आदेश	r6-k2
4746	19	के	का	psp	m	pl	-	d	-	-	-	18.0	लौटाने	lwg__psp
4746	20	आदेश	आदेश	n	m	pl	3	d	0	0	-	21.0	दिए	pof
4746	21	दिए	दे	v	m	pl	3	-	या_है	yA	active	0.0	ROOT	main
4746	22	हैं	है	v	any	pl	3	-	है	hE	-	21.0	दिए	lwg__vaux
4746	23	।	।	punc	-	-	-	-	-	-	-	21.0	दिए	rsym
4747	1	खंडपीठ	खंडपीठ	n	f	sg	3	d	0	0	-	10.0	था	k1
4747	2	डाक	डाक	n	f	sg	3	d	0	0	-	3.0	विभाग	pof__cn
4747	3	विभाग	विभाग	n	m	sg	3	o	0_का	0	-	6.0	तर्क	r6
4747	4	के	का	psp	m	sg	-	o	-	-	-	3.0	विभाग	lwg__psp
4747	5	इस	यह	pn	any	sg	3	o	-	-	-	6.0	तर्क	nmod__adj
4747	6	तर्क	तर्क	n	m	sg	3	o	0_से	0	-	10.0	था	k2
4747	7	से	से	psp	-	-	-	-	-	-	-	6.0	तर्क	lwg__psp
4747	8	सहमत	सहमत	adj	any	any	-	-	-	-	-	10.0	था	pof
4747	9	नहीं	नहीं	avy	-	-	-	-	-	-	-	10.0	था	lwg__neg
4747	10	था	था	v	m	sg	any	-	था	WA	active	0.0	ROOT	main
4747	11	कि	कि	avy	-	-	-	-	-	-	-	6.0	तर्क	rs
4747	12	समय	समय	n	m	sg	3	o	0_से_पहले	0	-	17.0	करने	k7t
