sent_id	index	Inflection/Surface form	Stem / Root	Category	Gender	Number	Person	Case	Vib	TAM	Voice	head_inflection	head_stem	karka Relation
7878	20	,	COMMA	punc	-	-	-	-	-	-	-	प्रदेश	प्रदेश	rsym
7878	21	महाराष्ट्र	महाराष्ट्र	n	m	sg	3	o	0	0	-	और	और	ccof
7878	22	और	और	avy	-	-	-	-	-	-	-	बढ़	बढ	k7p
7878	23	कर्नाटक	कर्नाटक	n	m	sg	3	o	0_में	0	-	और	और	ccof
7878	24	में	में	psp	-	-	-	-	-	-	-	कर्नाटक	कर्नाटक	lwg__psp
7878	25	बौद्ध	बौद्ध	n	m	sg	3	d	0	0	-	धर्म	धर्म	pof__cn
7878	26	धर्म	धर्म	n	m	sg	3	o	0_का	0	-	अनुयायियों	अनुयायी	r6
7878	27	के	का	psp	m	pl	-	o	-	-	-	धर्म	धर्म	lwg__psp
7878	28	अनुयायियों	अनुयायी	n	m	pl	3	o	0_का	0	-	संख्या	संख्या	r6
7878	29	की	का	psp	f	sg	-	d	-	-	-	अनुयायियों	अनुयायी	lwg__psp
7878	30	संख्या	संख्या	n	f	sg	3	d	0	0	-	बढ़	बढ	k1
7878	31	तेजी	तेजी	n	f	sg	3	o	0_से	0	-	बढ़	बढ	adv
7878	32	से	से	psp	-	-	-	-	-	-	-	तेजी	तेजी	lwg__psp
7878	33	बढ़	बढ	v	f	sg	3	-	0_रह+या_है	0	active	लेकिन	लेकिन	ccof
7878	34	रही	रह	v	f	sg	any	-	या	yA	-	बढ़	बढ	lwg__vaux
7878	35	है	है	v	any	sg	3	-	है	hE	-	रही	रह	lwg__vaux_cont
7878	36	।	।	punc	-	-	-	-	-	-	-	लेकिन	लेकिन	rsym
7879	1	ये	यह	pn	any	pl	3	d	-	-	-	बौद्ध	बौद्ध	nmod__adj
7879	2	बौद्ध	बौद्ध	n	m	pl	3	d	0	0	-	हैं	है	k1
7879	3	मूल	मूल	adj	any	any	-	d	-	-	-	बौद्ध	बौद्ध	nmod__adj
7879	4	लामा	लामा	n	m	sg	3	d	0	0	-	बौद्ध	बौद्ध	pof__cn
7879	5	बौद्ध	बौद्ध	n	m	pl	3	d	0	0	-	होकर	हो	k2
7879	6	न	न	avy	-	-	-	-	-	-	-	होकर	हो	lwg__neg
7879	7	होकर	हो	v	any	any	any	-	कर	kara	-	हैं	है	vmod
7879	8	दलितों	दलित	n	m	pl	3	o	0_से	0	-	बन	बन	k5
7879	9	से	से	psp	-	-	-	-	-	-	-	दलितों	दलित	lwg__psp
7879	10	धर्म	धर्म	n	m	sg	3	d	0	0	-	परिवर्तन	परिवर्तन	pof__cn
7879	11	परिवर्तन	परिवर्तन	n	m	sg	3	d	0	0	-	कर	कर	pof
7879	12	कर	कर	v	any	any	any	-	0_कर	0	-	बन	बन	vmod
7879	13	के	कर	v	any	any	any	-	0	0	-	कर	कर	lwg__vaux
7879	14	बन	बन	v	any	pl	any	-	0_रह+या	0	-	बौद्ध	बौद्ध	nmod__k1inv
7879	15	रहे	रह	v	m	pl	any	-	या	yA	-	बन	बन	lwg__vaux
7879	16	बौद्ध	बौद्ध	n	m	pl	3	d	0	0	-	हैं	है	k1s
7879	17	हैं	है	v	any	pl	3	-	है	hE	active	ROOT	ROOT	main
7879	18	।	।	punc	-	-	-	-	-	-	-	हैं	है	rsym
7880	1	राजनीतिक	राजनीतिक	adj	any	any	-	o	-	-	-	तौर	तौर	nmod__adj
7880	2	तौर	तौर	n	m	sg	3	o	0_पर	0	-	माना	मान	k7
7880	3	पर	पर	psp	-	-	-	-	-	-	-	तौर	तौर	lwg__psp
7880	4	इन्हें	यह	pn	any	pl	3	o	को	ko	-	माना	मान	k2
7880	5	अंबेडकरवादी	अंबेडकरवादी	adj	any	any	-	-	-	-	-	माना	मान	k2s
7880	6	माना	मान	v	m	sg	3	-	या_जा+ता_है	yA	passive	ROOT	ROOT	main
7880	7	जाता	जा	v	m	sg	any	-	ता	wA	-	माना	मान	lwg__vaux
7880	8	है	है	v	any	sg	3	-	है	hE	-	जाता	जा	lwg__vaux_cont
7880	9	।	।	punc	-	-	-	-	-	-	-	माना	मान	rsym
7881	1	प्रोफेसर	प्रोफेसर	n	m	sg	3	d	0	0	-	बोस	बोस	pof__cn
7881	2	बोस	बोस	n	m	sg	3	o	0_के_मुताबिक	0	-	है	है	k7a
7881	3	के	के	psp	-	-	-	-	-	-	-	बोस	बोस	lwg__psp
7881	4	मुताबिक	मुताबिक	psp	-	-	-	-	-	-	-	बोस	बोस	lwg__psp
7881	5	धर्म	धर्म	n	m	sg	3	d	0	0	-	परिर्वतन	परिर्वतन	pof__cn
7881	6	परिर्वतन	परिर्वतन	n	m	sg	3	o	0_का	0	-	वजह	वजह	r6
7881	7	की	का	psp	f	sg	-	d	-	-	-	परिर्वतन	परिर्वतन	lwg__psp
7881	8	मुख्य	मुख्य	adj	any	any	-	d	-	-	-	वजह	वजह	nmod__adj
7881	9	वजह	वजह	n	f	sg	3	d	0	0	-	है	है	k1
7881	10	दलितों	दलित	n	m	pl	3	o	0_का	0	-	उत्पीड़न	उत्पीडन	r6
7881	11	का	का	psp	m	sg	-	d	-	-	-	दलितों	दलित	lwg__psp
7881	12	उत्पीड़न	उत्पीडन	n	m	sg	3	d	0	0	-	है	है	k1s
7881	13	है	है	v	any	sg	3	-	है	hE	active	ROOT	ROOT	main
7881	14	।	।	punc	-	-	-	-	-	-	-	है	है	rsym
7882	1	वे	वह	pn	any	sg	3h	d	0	0	-	मानते	मान	k1
7882	2	मानते	मान	v	m	sg	3h	-	ता_है	wA	active	ROOT	ROOT	main
7882	3	हैं	है	v	any	sg	3h	-	है	hE	-	मानते	मान	lwg__vaux
7882	4	कि	कि	avy	-	-	-	-	-	-	-	मानते	मान	k2
7882	5	उत्तर	उत्तर	n	m	sg	3	d	0	0	-	प्रदेश	प्रदेश	pof__cn
7882	6	प्रदेश	प्रदेश	n	m	sg	3	o	0_में	0	-	है	है	k7p
7882	7	में	में	psp	-	-	-	-	-	-	-	प्रदेश	प्रदेश	lwg__psp
7882	8	इसकी	यह	pn	f	sg	3	o	का	kA	-	संख्या	संख्या	r6
7882	9	संख्या	संख्या	n	f	sg	3	d	0	0	-	बढ़ने	बढ	k2
7882	10	बढ़ने	बढ	v	any	any	any	o	ना_में	nA	-	है	है	k7
7882	11	में	में	psp	-	-	-	-	-	-	-	बढ़ने	बढ	lwg__psp
7882	12	बहुजन	बहुजन	n	m	sg	3	d	0	0	-	पार्टी	पार्टी	pof__cn
7882	13	समाज	समाज	n	m	sg	3	d	0	0	-	पार्टी	पार्टी	pof__cn
7882	14	पार्टी	पार्टी	n	f	sg	3	o	0_का	0	-	अभियान	अभियान	r6
7882	15	के	का	psp	m	sg	-	o	-	-	-	पार्टी	पार्टी	lwg__psp
7882	16	अभियान	अभियान	n	m	sg	3	o	0_का	0	-	भूमिका	भूमिका	r6
7882	17	की	का	psp	f	sg	-	d	-	-	-	अभियान	अभियान	lwg__psp
7882	18	भी	भी	avy	-	-	-	-	-	-	-	अभियान	अभियान	lwg__rp
7882	19	मुख्य	मुख्य	adj	any	any	-	d	-	-	-	भूमिका	भूमिका	nmod__adj
7882	20	भूमिका	भूमिका	n	f	sg	3	d	0	0	-	है	है	k1
7882	21	है	है	v	any	sg	3	-	है	hE	active	कि	कि	ccof
7882	22	।	।	punc	-	-	-	-	-	-	-	मानते	मान	rsym
7883	1	महाराष्ट्र	महाराष्ट्र	n	m	sg	3	o	0_का	0	-	जिलों	जिला	r6
7883	2	के	का	psp	m	pl	-	o	-	-	-	महाराष्ट्र	महाराष्ट्र	lwg__psp
7883	3	जिन	जो	pn	any	pl	3	o	-	-	-	जिलों	जिला	nmod__adj
7883	4	जिलों	जिला	n	m	pl	3	o	0_में	0	-	हो	हो	k7p
7883	5	में	में	psp	-	-	-	-	-	-	-	जिलों	जिला	lwg__psp
7883	6	बौद्ध	बौद्ध	n	m	sg	3	d	0	0	-	धर्म	धर्म	pof__cn
7883	7	धर्म	धर्म	n	m	sg	3	o	0_का	0	-	विस्तार	विस्तार	r6-k2
7883	8	का	का	psp	m	sg	-	d	-	-	-	धर्म	धर्म	lwg__psp
7883	9	विस्तार	विस्तार	n	m	sg	3	d	0	0	-	हो	हो	pof
7883	10	हो	हो	v	m	sg	3	-	0_रह+या_है	0	active	वे	वह	nmod__relc
7883	11	रहा	रह	v	m	sg	any	-	या	yA	-	हो	हो	lwg__vaux
7883	12	है	है	v	any	sg	3	-	है	hE	-	रहा	रह	lwg__vaux_cont
7883	13	वे	वह	pn	any	pl	3	d	0	0	-	हैं	है	k1
7883	14	डॉ.	डॉ.	n	m	sg	3	d	0	0	-	अंबेडकर	अंबेडकर	pof__cn
7883	15	भीमराव	भीमराव	n	m	sg	3	d	0	0	-	अंबेडकर	अंबेडकर	pof__cn
7883	16	अंबेडकर	अंबेडकर	n	m	sg	3	o	0_का	0	-	क्षेत्र	क्षेत्र	r6
7883	17	के	का	psp	m	sg	-	o	-	-	-	अंबेडकर	अंबेडकर	lwg__psp
7883	18	प्रभाव	प्रभाव	n	m	sg	3	d	0	0	-	क्षेत्र	क्षेत्र	pof__cn
7883	19	क्षेत्र	क्षेत्र	n	m	sg	3	o	0_वाला	0	-	हैं	है	k1s
7883	20	वाले	वाला	psp	m	pl	-	d	-	-	-	क्षेत्र	क्षेत्र	lwg__psp
7883	21	हैं	है	v	any	pl	3	-	है	hE	active	ROOT	ROOT	main
7883	22	।	।	punc	-	-	-	-	-	-	-	हैं	है	rsym
7884	1	दार्लंग	दार्लंग	n	m	sg	3	o	0	0	-	और	और	ccof
7884	2	,	COMMA	punc	-	-	-	-	-	-	-	दार्लंग	दार्लंग	rsym
7884	3	लद्दाख	लद्दाख	n	m	sg	3	o	0	0	-	और	और	ccof
7884	4	और	और	avy	-	-	-	-	-	-	-	इलाके	इलाका	nmod
7884	5	सिक्किम	सिक्किम	n	m	sg	3	o	0_जैसा	0	-	और	और	ccof
7884	6	जैसे	जैसा	psp	m	pl	-	d	-	-	-	सिक्किम	सिक्किम	lwg__psp
7884	7	पहाड़ी	पहाडी	adj	any	any	-	d	-	-	-	इलाके	इलाका	nmod__adj
7884	8	इलाके	इलाका	n	m	pl	3	d	0	0	-	हैं	है	k7p
7884	9	जहां	जहाँ	pn	-	-	-	d	-	-	-	हैं	है	k7p
7884	10	पहले	पहले	nst	m	sg	3	o	0_से	-	-	हैं	है	k7t
7884	11	से	से	psp	-	-	-	-	-	-	-	पहले	पहले	lwg__psp
7884	12	बौद्ध	बौद्ध	n	m	sg	3	d	0	0	-	धर्म	धर्म	pof__cn
7884	13	धर्म	धर्म	n	m	sg	3	o	0_का	0	-	अनुयायी	अनुयायी	r6
7884	14	के	का	psp	m	pl	-	d	-	-	-	धर्म	धर्म	lwg__psp
7884	15	अनुयायी	अनुयायी	n	m	pl	3	d	0	0	-	हैं	है	k1
7884	16	बड़ी	बडा	adj	f	sg	-	o	-	-	-	जनसंख्या	जनसंख्या	nmod__adj
7884	17	जनसंख्या	जनसंख्या	n	f	sg	3	o	0_में	0	-	हैं	है	k7
7884	18	में	में	psp	-	-	-	-	-	-	-	जनसंख्या	जनसंख्या	lwg__psp
7884	19	हैं	है	v	any	pl	3	-	है	hE	active	वहाँ	वहाँ	nmod__relc
7884	20	वहाँ	वहाँ	pn	-	-	-	d	-	-	-	बढ़ी	बढ	k7p
7884	21	आबादी	आबादी	n	f	sg	3	d	0	0	-	बढ़ी	बढ	k2
7884	22	नहीं	नहीं	avy	-	-	-	-	-	-	-	बढ़ी	बढ	lwg__neg
7884	23	बढ़ी	बढ	v	f	sg	any	-	या	yA	active	ROOT	ROOT	main
7884	24	।	।	punc	-	-	-	-	-	-	-	बढ़ी	बढ	rsym
7885	1	प्रोफेसर	प्रोफेसर	n	m	sg	3	d	0	0	-	बोस	बोस	pof__cn
7885	2	बोस	बोस	n	m	sg	3	o	0_के_मुताबिक	0	-	हो	हो	k7a
7885	3	के	के	psp	-	-	-	-	-	-	-	बोस	बोस	lwg__psp
7885	4	मुताबिक	मुताबिक	psp	-	-	-	-	-	-	-	बोस	बोस	lwg__psp
7885	5	दलितों	दलित	n	m	pl	3	o	0_को	0	-	हो	हो	k4a
7885	6	को	को	psp	-	-	-	-	-	-	-	दलितों	दलित	lwg__psp
7885	7	यह	यह	pn	any	sg	3	d	0	0	-	हो	हो	k1
7885	8	महसूस	महसूस	adj	any	any	-	-	-	-	-	हो	हो	pof
7885	9	हो	हो	v	m	sg	3	-	0_रह+या_है	0	active	ROOT	ROOT	main
7885	10	रहा	रह	v	m	sg	any	-	या	yA	-	हो	हो	lwg__vaux
7885	11	है	है	v	any	sg	3	-	है	hE	-	रहा	रह	lwg__vaux_cont
7885	12	कि	कि	avy	-	-	-	-	-	-	-	यह	यह	rs
7885	13	ईसाई	ईसाई	n	m	sg	3	d	0	0	-	बनकर	बन	k2
7885	14	बनकर	बन	v	any	any	any	-	कर	kara	-	रहेंगे	रह	vmod
7885	15	वे	वह	pn	any	pl	3	d	0	0	-	रहेंगे	रह	k1
7885	16	हमेशा	हमेशा	adv	-	-	-	-	-	-	-	रहेंगे	रह	adv
7885	17	हिंदूवादियों	हिंदूवादी	n	m	pl	3	o	0_का	0	-	निशाने	निशाना	r6
7885	18	के	का	psp	m	sg	-	o	-	-	-	हिंदूवादियों	हिंदूवादी	lwg__psp
7885	19	निशाने	निशाना	n	m	sg	3	o	0_पर	0	-	रहेंगे	रह	k7
7885	20	पर	पर	psp	-	-	-	-	-	-	-	निशाने	निशाना	lwg__psp
7885	21	रहेंगे	रह	v	m	pl	3	-	गा	gA	active	और	और	ccof
7885	22	और	और	avy	-	-	-	-	-	-	-	कि	कि	ccof
7885	23	बौद्ध	बौद्ध	n	m	sg	3	d	0	0	-	धर्म	धर्म	pof__cn
7885	24	धर्म	धर्म	n	m	sg	3	o	0_में	0	-	है	है	k7
7885	25	में	में	psp	-	-	-	-	-	-	-	धर्म	धर्म	lwg__psp
7885	26	यह	यह	pn	any	sg	3	d	-	-	-	खतरा	खतरा	nmod__adj
7885	27	खतरा	खतरा	n	m	sg	3	d	0	0	-	है	है	k1
7885	28	बिल्कुल	बिल्कुल	adv	-	-	-	-	-	-	-	है	है	adv
7885	29	नहीं	नहीं	avy	-	-	-	-	-	-	-	है	है	lwg__neg
7885	30	है	है	v	any	sg	3	-	है	hE	active	और	और	ccof
7885	31	।	।	punc	-	-	-	-	-	-	-	हो	हो	rsym
7886	1	अल्पसंख्यक	अल्पसंख्यक	n	m	sg	3	d	0	0	-	आयोग	आयोग	pof__cn
7886	2	आयोग	आयोग	n	m	sg	3	o	0_का	0	-	अध्यक्ष	अध्यक्ष	r6
7886	3	के	का	psp	m	sg	3h	d	-	-	-	आयोग	आयोग	lwg__psp
7886	4	अध्यक्ष	अध्यक्ष	n	m	sg	3	d	0	0	-	सिंह	सिंह	nmod
7886	5	तिरलोचन	तिरलोचन	n	m	sg	3	d	0	0	-	सिंह	सिंह	pof__cn
7886	6	सिंह	सिंह	n	m	sg	3	d	0	0	-	कहते	कह	k1
7886	7	कहते	कह	v	m	sg	3h	-	ता_है	wA	active	ROOT	ROOT	main
7886	8	हैं	है	v	any	sg	3h	-	है	hE	-	कहते	कह	lwg__vaux
7886	9	कि	कि	avy	-	-	-	-	-	-	-	कहते	कह	k2
7886	10	यह	यह	pn	any	sg	3	d	0	0	-	है	है	k1
7886	11	सही	सही	adj	any	any	-	-	-	-	-	है	है	k1s
7886	12	है	है	v	any	sg	3	-	है	hE	active	लेकिन	लेकिन	ccof
7886	13	कि	कि	avy	-	-	-	-	-	-	-	यह	यह	rs
7886	14	बौद्ध	बौद्ध	n	m	sg	3	d	0	0	-	धर्म	धर्म	pof__cn
7886	15	धर्म	धर्म	n	m	sg	3	d	0	0	-	है	है	k1
7886	16	हिंदुस्तान	हिंदुस्तान	n	m	sg	3	o	0_का	0	-	धर्म	धर्म	r6
7886	17	का	का	psp	m	sg	-	d	-	-	-	हिंदुस्तान	हिंदुस्तान	lwg__psp
7886	18	एक	एक	num	any	any	-	any	-	-	-	धर्म	धर्म	nmod__adj
7886	19	पुरातन	पुरातन	adj	any	any	-	d	-	-	-	धर्म	धर्म	nmod__adj
7886	20	धर्म	धर्म	n	m	sg	3	d	0	0	-	है	है	k1s
7886	21	है	है	v	any	sg	3	-	है	hE	active	और	और	ccof
7886	22	और	और	avy	-	-	-	-	-	-	-	कि	कि	ccof
7886	23	इसके	यह	pn	m	sg	3	o	का	kA	-	अनुयायियों	अनुयायी	r6
7886	24	अनुयायियों	अनुयायी	n	m	pl	3	o	0_का	0	-	संख्या	संख्या	r6
7886	25	की	का	psp	f	sg	-	d	-	-	-	अनुयायियों	अनुयायी	lwg__psp
7886	26	संख्या	संख्या	n	f	sg	3	d	0	0	-	बढ़	बढ	k1
7886	27	काफी	काफी	avy	-	-	-	-	-	-	-	तेजी	तेजी	nmod__adj
7886	28	तेजी	तेजी	n	f	sg	3	o	0_से	0	-	बढ़	बढ	adv
7886	29	से	से	psp	-	-	-	-	-	-	-	तेजी	तेजी	lwg__psp
7886	30	बढ़	बढ	v	f	sg	3	-	0_रह+या_है	0	active	और	और	ccof
7886	31	रही	रह	v	f	sg	any	-	या	yA	-	बढ़	बढ	lwg__vaux
7886	32	है	है	v	any	sg	3	-	है	hE	-	रही	रह	lwg__vaux_cont
7886	33	लेकिन	लेकिन	avy	-	-	-	-	-	-	-	कि	कि	ccof
7886	34	अफसोस	अफसोस	n	m	sg	3	o	0_का	0	-	बात	बात	r6
7886	35	की	का	psp	f	sg	-	d	-	-	-	अफसोस	अफसोस	lwg__psp
7886	36	बात	बात	n	f	sg	3	d	0	0	-	है	है	k1
7886	37	है	है	v	any	sg	3	-	है	hE	active	लेकिन	लेकिन	ccof
7886	38	कि	कि	avy	-	-	-	-	-	-	-	बात	बात	rs
7886	39	उनके	वह	pn	m	pl	3	o	का	kA	-	शिक्षा	शिक्षा	r6
7886	40	शिक्षा	शिक्षा	n	f	sg	3	o	0	0	-	और	और	ccof
7886	41	,	COMMA	punc	-	-	-	-	-	-	-	शिक्षा	शिक्षा	rsym
7886	42	स्वास्थ्य	स्वास्थ्य	n	m	sg	3	o	0	0	-	और	और	ccof
7886	43	,	COMMA	punc	-	-	-	-	-	-	-	स्वास्थ्य	स्वास्थ्य	rsym
7886	44	सामाजिक	सामाजिक	adj	any	any	-	o	-	-	-	विकास	विकास	nmod__adj
7886	45	विकास	विकास	n	m	sg	3	o	0	0	-	और	और	ccof
7886	46	और	और	avy	-	-	-	-	-	-	-	किया	कर	rt
7886	47	बेहतरी	बेहतरी	n	f	sg	3	o	0_के_लिए	0	-	और	और	ccof
7886	48	के	के	psp	-	-	-	-	-	-	-	बेहतरी	बेहतरी	lwg__psp
7886	49	लिए	लिए	psp	-	-	-	-	-	-	-	बेहतरी	बेहतरी	lwg__psp
7886	50	कोई	कोई	pn	any	sg	3	d	0	0	-	प्रयास	प्रयास	mod
7886	51	प्रयास	प्रयास	n	m	sg	3	d	0	0	-	किया	कर	pof
7886	52	नहीं	नहीं	avy	-	-	-	-	-	-	-	किया	कर	lwg__neg
7886	53	किया	कर	v	m	sg	3	-	या_जा_रह+या_है	yA	passive	कि	कि	ccof
7886	54	जा	जा	v	any	any	any	-	0	0	-	किया	कर	lwg__vaux
7886	55	रहा	रह	v	m	sg	any	-	या	yA	-	जा	जा	lwg__vaux_cont
7886	56	है	है	v	any	sg	3	-	है	hE	-	रहा	रह	lwg__vaux_cont
7886	57	।	।	punc	-	-	-	-	-	-	-	कहते	कह	rsym
7887	1	स्कॉटलैंड	स्कॉटलैंड	n	m	sg	3	d	0	0	-	है	है	k1
7887	2	खूबसूरत	खूबसूरत	adj	any	any	-	o	-	-	-	कासल्स	कासल	nmod__adj
7887	3	कासल्स	कासल	n	m	pl	3	o	0	0	-	देश	देश	r6
7887	4	(	(	punc	-	-	-	-	-	-	-	किलों	किला	rsym
7887	5	किलों	किला	n	m	pl	3	o	0	0	-	कासल्स	कासल	rs
7887	6	)	)	punc	-	-	-	-	-	-	-	किलों	किला	rsym
7887	7	का	का	psp	m	sg	-	d	-	-	-	कासल्स	कासल	fragof
7887	8	देश	देश	n	m	sg	3	d	0	0	-	है	है	k1s
7887	9	है	है	v	any	sg	3	-	है	hE	active	ROOT	ROOT	main
7887	10	।	।	punc	-	-	-	-	-	-	-	है	है	rsym
7888	1	ऐसा	ऐसा	pn	m	sg	any	d	-	-	-	देश	देश	nmod__adj
7888	2	देश	देश	n	m	sg	3	d	0	0	-	जानता	जान	k2
7888	3	जिसे	जो	pn	any	sg	3	o	को	ko	-	जानता	जान	k2s
7888	4	इतिहास	इतिहास	n	m	sg	3	d	0	0	-	जानता	जान	k1
7888	5	बेहतरीन	बेहतरीन	adj	any	any	-	o	-	-	-	योद्धाओं	योद्धा	nmod__adj
7888	6	योद्धाओं	योद्धा	n	m	pl	3	o	0	0	-	और	और	ccof
7888	7	,	COMMA	punc	-	-	-	-	-	-	-	योद्धाओं	योद्धा	rsym
7888	8	बैगपाइपर	बैगपाइपर	n	m	sg	3	o	0_का	0	-	संगीत	संगीत	r6
7888	9	के	का	psp	m	pl	-	o	-	-	-	बैगपाइपर	बैगपाइपर	lwg__psp
7888	10	अनोखे	अनोखा	adj	m	sg	-	o	-	-	-	संगीत	संगीत	nmod__adj
7888	11	संगीत	संगीत	n	m	sg	3	o	0	0	-	और	और	ccof
7888	12	और	और	avy	-	-	-	-	-	-	-	नाम	नाम	r6
7888	13	स्कर्ट	स्कर्ट	n	f	sg	3	d	0	0	-	पहनने	पहन	k2
7888	14	पहनने	पहन	v	any	pl	any	o	ना_वाला	nA	-	पुरूषों	पुरूष	nmod
7888	15	वाले	वाला	psp	m	pl	-	o	-	-	-	पहनने	पहन	lwg__psp
7888	16	पुरूषों	पुरूष	n	m	pl	3	o	0_का	0	-	और	और	ccof
7888	17	के	का	psp	m	sg	-	o	-	-	-	पुरूषों	पुरूष	lwg__psp
7888	18	नाम	नाम	n	m	sg	3	o	0_से	0	-	जानता	जान	k2g
7888	19	से	से	psp	-	-	-	-	-	-	-	नाम	नाम	lwg__psp
7888	20	जानता	जान	v	m	sg	3	-	ता_है	wA	active	ROOT	ROOT	main
7888	21	है	है	v	any	sg	3	-	है	hE	-	जानता	जान	lwg__vaux
7888	22	।	।	punc	-	-	-	-	-	-	-	जानता	जान	rsym
7889	1	जिंदादिल	जिंदादिल	adj	any	any	-	o	-	-	-	लोगों	लोग	nmod__adj
7889	2	लोगों	लोग	n	m	pl	3	o	0_का	0	-	प्रांत	प्रांत	r6
7889	3	के	का	psp	m	sg	-	o	-	-	-	लोगों	लोग	lwg__psp
7889	4	इस	यह	pn	any	sg	3	o	-	-	-	प्रांत	प्रांत	nmod__adj
7889	5	प्रांत	प्रांत	n	m	sg	3	o	0_का	0	-	बात	बात	r6
7889	6	की	का	psp	f	sg	-	d	-	-	-	प्रांत	प्रांत	lwg__psp
7889	7	बात	बात	n	f	sg	3	d	0	0	-	है	है	k1
7889	8	ही	ही	avy	-	-	-	-	-	-	-	बात	बात	lwg__rp
7889	9	कुछ	कुछ	avy	-	-	-	-	-	-	-	और	और	nmod__adj
7889	10	और	और	adj	any	any	-	-	-	-	-	है	है	k1s
7889	11	है	है	v	any	sg	3	-	है	hE	active	ROOT	ROOT	main
7889	12	।	।	punc	-	-	-	-	-	-	-	है	है	rsym
7890	1	घुमक्कड़	घुमक्कड़	adj	any	any	-	o	-	-	-	लोगों	लोग	nmod__adj
7890	2	लोगों	लोग	n	m	pl	3	o	0_के_लिए	0	-	बढ़कर	बढ़	rt
7890	3	के	के	psp	-	-	-	-	-	-	-	लोगों	लोग	lwg__psp
7890	4	लिए	लिए	psp	-	-	-	-	-	-	-	लोगों	लोग	lwg__psp
7890	5	यह	यह	pn	any	sg	3	d	0	0	-	बढ़कर	बढ़	k2
7890	6	स्वर्ग	स्वर्ग	n	m	sg	3	o	0_से	0	-	बढ़कर	बढ़	k2u
7890	7	से	से	psp	-	-	-	-	-	-	-	स्वर्ग	स्वर्ग	lwg__psp
7890	8	बढ़कर	बढ़	v	any	sg	3	-	कर_है	kara	active	ROOT	ROOT	main
7890	9	है	है	v	any	sg	3	-	है	hE	-	बढ़कर	बढ़	lwg__vaux
7890	10	।	।	punc	-	-	-	-	-	-	-	बढ़कर	बढ़	rsym
7891	1	यदि	यदि	avy	-	-	-	-	-	-	-	है	है	vmod
7891	2	आप	आप	pn	any	sg	2h	d	0	0	-	हैं	है	k1
7891	3	स्वच्छ	स्वच्छ	adj	any	any	-	o	-	-	-	हवा	हवा	nmod__adj
7891	4	हवा	हवा	n	f	sg	3	o	0	0	-	और	और	ccof
7891	5	,	COMMA	punc	-	-	-	-	-	-	-	हवा	हवा	rsym
