sent_id	index	Inflection/Surface form	Stem / Root	Category	Gender	Number	Person	Case	Vib	Tam	Voice	head_index	head_inflection	karaka Relation
11813	11	अगर	अगर	avy	-	-	-	-	-	-	-	21.0	भेज	vmod
11813	12	मुस्लिम	मुस्लिम	n	m	pl	3	d	0	0	-	16.0	करते	k1
11813	13	वहां	वहाँ	pn	-	-	-	o	0_से	-	-	16.0	करते	k5
11813	14	से	से	psp	-	-	-	-	-	-	-	13.0	वहां	lwg__psp
11813	15	घुसपैठ	घुसपैठ	n	f	sg	3	d	0	0	-	16.0	करते	pof
11813	16	करते	कर	v	m	pl	3	-	ता_है	wA	active	11.0	अगर	ccof
11813	17	हैं	है	v	any	pl	3	-	है	hE	-	16.0	करते	lwg__vaux
11813	18	तो	तो	avy	-	-	-	-	-	-	-	24.0	और	ccof
11813	19	उन्हें	वह	pn	any	pl	3	o	को	ko	-	21.0	भेज	k2
11813	20	वापस	वापस	adj	any	any	-	-	-	-	-	21.0	भेज	pof
11813	21	भेज	भेज	v	m	sg	3	-	0_दे+या_जा+एं	0	active	18.0	तो	ccof
11813	22	दिया	दे	v	m	sg	any	-	या	yA	-	21.0	भेज	lwg__vaux
11813	23	जाए	जा	v	any	sg	3	-	एं	eM	-	22.0	दिया	lwg__vaux_cont
11813	24	और	और	avy	-	-	-	-	-	-	-	10.0	कि	ccof
11813	25	अगर	अगर	avy	-	-	-	-	-	-	-	35.0	माना	vmod
11813	26	कोई	कोई	pn	any	sg	3	d	0	0	-	28.0	हिन्दू	mod
11813	27	पीड़ित	पीड़ित	adj	any	any	-	d	-	-	-	28.0	हिन्दू	nmod__adj
11813	28	हिन्दू	हिंदू	n	m	sg	3	d	0	0	-	30.0	करता	k1
11813	29	घुसपैठ	घुसपैठ	n	f	sg	3	d	0	0	-	30.0	करता	pof
11813	30	करता	कर	v	m	sg	3	-	ता_है	wA	active	25.0	अगर	ccof
11813	31	है	है	v	any	sg	3	-	है	hE	-	30.0	करता	lwg__vaux
11813	32	तो	तो	avy	-	-	-	-	-	-	-	24.0	और	ccof
11813	33	उसे	वह	pn	any	sg	3	o	को	ko	-	35.0	माना	k2
11813	34	शरणार्थी	शरणार्थी	n	m	sg	3	d	0	0	-	35.0	माना	k2s
11813	35	माना	मान	v	m	sg	3	-	या_जा+एं	yA	passive	32.0	तो	ccof
11813	36	जाए	जा	v	any	sg	3	-	एं	eM	-	35.0	माना	lwg__vaux
11813	37	।	।	punc	-	-	-	-	-	-	-	8.0	कर	rsym
11814	1	उन्होंने	वह	pn	any	sg	3h	o	ने	ne	-	2.0	कहा	k1
11814	2	कहा	कह	v	m	sg	any	-	या	yA	active	0.0	ROOT	main
11814	3	कि	कि	avy	-	-	-	-	-	-	-	2.0	कहा	k2
11814	4	धर्म	धर्म	n	m	sg	3	o	0	0	-	5.0	या	ccof
11814	5	या	या	avy	-	-	-	-	-	-	-	8.0	आधार	r6
11814	6	भाषा	भाषा	n	f	sg	3	o	0_का	0	-	5.0	या	ccof
11814	7	के	का	psp	m	sg	-	o	-	-	-	6.0	भाषा	lwg__psp
11814	8	आधार	आधार	n	m	sg	3	o	0_पर	0	-	14.0	कर	k7
11814	9	पर	पर	psp	-	-	-	-	-	-	-	8.0	आधार	lwg__psp
11814	10	कानून	कानून	n	m	sg	3	o	0_में	0	-	14.0	कर	k7
11814	11	में	में	psp	-	-	-	-	-	-	-	10.0	कानून	lwg__psp
11814	12	ऐसा	ऐसा	pn	m	sg	any	d	-	-	-	13.0	प्रावधान	nmod__adj
11814	13	प्रावधान	प्रावधान	n	m	sg	3	d	0	0	-	14.0	कर	pof
11814	14	कर	कर	v	any	any	any	-	0_पा+ना	0	-	21.0	होगा	k1
11814	15	पाना	पा	v	any	any	any	o	ना	nA	-	14.0	कर	lwg__vaux
11814	16	सरकार	सरकार	n	f	sg	3	o	0_के_लिए	0	-	21.0	होगा	rt
11814	17	के	के	psp	-	-	-	-	-	-	-	16.0	सरकार	lwg__psp
11814	18	लिए	लिए	psp	-	-	-	-	-	-	-	16.0	सरकार	lwg__psp
11814	19	संभव	संभव	adj	any	any	-	-	-	-	-	21.0	होगा	pof
11814	20	नहीं	नहीं	avy	-	-	-	-	-	-	-	21.0	होगा	lwg__neg
11814	21	होगा	हो	v	m	sg	3	-	गा	gA	active	3.0	कि	ccof
11814	22	।	।	punc	-	-	-	-	-	-	-	2.0	कहा	rsym
11815	1	इससे	यह	pn	any	sg	3	o	0_पूर्व	se	-	6.0	लेते	k7t
11815	2	पूर्व	पूर्व	nst	m	sg	3	d	-	-	-	1.0	इससे	lwg__psp
11815	3	चर्चा	चर्चा	n	f	sg	3	o	0_में	0	-	6.0	लेते	k7
11815	4	में	में	psp	-	-	-	-	-	-	-	3.0	चर्चा	lwg__psp
11815	5	भाग	भाग	n	m	sg	3	d	0	0	-	6.0	लेते	pof
11815	6	लेते	ले	v	m	sg	any	-	ता_हो+या	wA	-	11.0	कहा	vmod
11815	7	हुए	हो	v	m	sg	any	-	या	yA	-	6.0	लेते	lwg__vaux
11815	8	कलराज	कलराज	n	m	sg	3	d	0	0	-	9.0	मिश्र	pof__cn
11815	9	मिश्र	मिश्र	n	m	sg	3	o	0_ने	0	-	11.0	कहा	k1
11815	10	ने	ने	psp	-	-	-	-	-	-	-	9.0	मिश्र	lwg__psp
11815	11	कहा	कह	v	m	sg	any	-	या	yA	active	0.0	ROOT	main
11815	12	कि	कि	avy	-	-	-	-	-	-	-	11.0	कहा	k2
11815	13	घुसपैठियों	घुसपैठ	n	m	pl	3	o	0_का	0	-	15.0	बढ़ती	r6
11815	14	की	का	psp	f	sg	-	d	-	-	-	13.0	घुसपैठियों	lwg__psp
11815	15	बढ़ती	बढ़	v	f	sg	any	-	ता	wA	-	16.0	संख्या	nmod__k1inv
11815	16	संख्या	संख्या	n	f	sg	3	d	0	0	-	25.0	बन	k1
11815	17	देश	देश	n	m	sg	3	o	0_का	0	-	20.0	सुरक्षा	r6
11815	18	की	का	psp	f	sg	-	d	-	-	-	17.0	देश	lwg__psp
11815	19	आंतरिक	आंतरिक	adj	any	any	-	o	-	-	-	20.0	सुरक्षा	nmod__adj
11815	20	सुरक्षा	सुरक्षा	n	f	sg	3	o	0_के_लिए	0	-	25.0	बन	rt
11815	21	के	के	psp	-	-	-	-	-	-	-	20.0	सुरक्षा	lwg__psp
11815	22	लिए	लिए	psp	-	-	-	-	-	-	-	20.0	सुरक्षा	lwg__psp
11815	23	गंभीर	गंभीर	adj	any	any	-	d	-	-	-	24.0	खतरा	nmod__adj
11815	24	खतरा	खतरा	n	m	sg	3	d	0	0	-	25.0	बन	pof
11815	25	बन	बन	v	f	sg	3	-	0_चुक+या_है	0	active	12.0	कि	ccof
11815	26	चुकी	चुक	v	f	sg	any	-	या	yA	-	25.0	बन	lwg__vaux
11815	27	है	है	v	any	sg	3	-	है	hE	-	26.0	चुकी	lwg__vaux_cont
11815	28	।	।	punc	-	-	-	-	-	-	-	11.0	कहा	rsym
11816	1	इसलिए	इसलिए	pn	-	-	-	-	-	-	-	10.0	करे	rh
11816	2	सरकार	सरकार	n	f	sg	3	d	0	0	-	10.0	करे	k1
11816	3	सुप्रीम	सुप्रीम	n	m	sg	3	d	0	0	-	4.0	कोर्ट	pof__cn
11816	4	कोर्ट	कोर्ट	n	m	sg	3	o	0_का	0	-	6.0	फैसले	r6
11816	5	के	का	psp	m	sg	-	o	-	-	-	4.0	कोर्ट	lwg__psp
11816	6	फैसले	फैसला	n	m	sg	3	o	0_पर	0	-	10.0	करे	k7
11816	7	पर	पर	psp	-	-	-	-	-	-	-	6.0	फैसले	lwg__psp
11816	8	तत्काल	तत्काल	adv	-	-	-	-	-	-	-	10.0	करे	adv
11816	9	अमल	अमल	n	m	sg	3	d	0	0	-	10.0	करे	pof
11816	10	करे	कर	v	any	sg	3	-	एं	eM	active	0.0	ROOT	main
11816	11	।	।	punc	-	-	-	-	-	-	-	10.0	करे	rsym
11817	1	संसद	संसद	n	f	sg	3	o	0_का	0	-	4.0	सत्र	r6
11817	2	के	का	psp	m	sg	-	o	-	-	-	1.0	संसद	lwg__psp
11817	3	बजट	बजट	n	m	sg	3	d	0	0	-	4.0	सत्र	pof__cn
11817	4	सत्र	सत्र	n	m	sg	3	o	0_को	0	-	9.0	चलाने	k2
11817	5	को	को	psp	-	-	-	-	-	-	-	4.0	सत्र	lwg__psp
11817	6	सुचारु	सुचारु	adj	any	any	-	o	-	-	-	7.0	ढंग	nmod__adj
11817	7	ढंग	ढंग	n	m	sg	3	o	0_से	0	-	9.0	चलाने	adv
11817	8	से	से	psp	-	-	-	-	-	-	-	7.0	ढंग	lwg__psp
11817	9	चलाने	चला	v	any	any	any	o	ना_के_लिए	nA	-	21.0	बुलाई	rt
11817	10	के	के	psp	-	-	-	-	-	-	-	9.0	चलाने	lwg__psp
11817	11	लिए	लिए	psp	-	-	-	-	-	-	-	9.0	चलाने	lwg__psp
11817	12	लोकसभा	लोकसभा	n	f	sg	3	d	0	0	-	13.0	अध्यक्ष	pof__cn
11817	13	अध्यक्ष	अध्यक्ष	n	m	sg	3	d	0	0	-	15.0	चटर्जी	nmod__adj
11817	14	सोमनाथ	सोमनाथ	n	m	sg	3	d	0	0	-	15.0	चटर्जी	pof__cn
11817	15	चटर्जी	चटर्जी	n	any	sg	3	o	0_ने	0	-	21.0	बुलाई	k1
11817	16	ने	ने	psp	-	-	-	-	-	-	-	15.0	चटर्जी	lwg__psp
11817	17	बुधवार	बुधवार	n	m	sg	3	o	0_को	0	-	21.0	बुलाई	k7t
11817	18	को	को	psp	-	-	-	-	-	-	-	17.0	बुधवार	lwg__psp
11817	19	सर्वदलीय	सर्वदलीय	adj	any	any	-	d	-	-	-	20.0	बैठक	nmod__adj
11817	20	बैठक	बैठक	n	f	sg	3	d	0	0	-	21.0	बुलाई	k2
11817	21	बुलाई	बुला	v	f	sg	3	-	या_है	yA	active	0.0	ROOT	main
11817	22	है	है	v	any	sg	3	-	है	hE	-	21.0	बुलाई	lwg__vaux
11817	23	।	।	punc	-	-	-	-	-	-	-	21.0	बुलाई	rsym
11818	1	संसद	संसद	n	f	sg	3	o	0_का	0	-	4.0	सत्र	r6
11818	2	का	का	psp	m	sg	-	d	-	-	-	1.0	संसद	lwg__psp
11818	3	बजट	बजट	n	m	sg	3	d	0	0	-	4.0	सत्र	pof__cn
11818	4	सत्र	सत्र	n	m	sg	3	d	0	0	-	8.0	होगा	k1
11818	5	बृहस्पतिवार	बृहस्पतिवार	n	m	sg	3	o	0_से	0	-	8.0	होगा	k7t
11818	6	से	से	psp	-	-	-	-	-	-	-	5.0	बृहस्पतिवार	lwg__psp
11818	7	शुरू	शुरू	n	m	sg	3	d	0	0	-	8.0	होगा	pof
11818	8	होगा	हो	v	m	sg	3	-	गा	gA	active	0.0	ROOT	main
11818	9	।	।	punc	-	-	-	-	-	-	-	8.0	होगा	rsym
11819	1	इस	यह	pn	any	sg	3	o	-	-	-	2.0	बार	nmod__adj
11819	2	बार	बार	n	f	sg	3	d	0	0	-	11.0	है	k7t
11819	3	बजट	बजट	n	m	sg	3	d	0	0	-	4.0	सत्र	pof__cn
11819	4	सत्र	सत्र	n	m	sg	3	o	0_का	0	-	7.0	होने	k1
11819	5	के	का	psp	-	-	-	o	-	-	-	4.0	सत्र	lwg__psp
11819	6	हंगामेदार	हंगामेदार	adj	any	any	-	-	-	-	-	7.0	होने	pof
11819	7	होने	हो	v	any	sg	any	o	ना_का	nA	-	10.0	संभावना	r6
11819	8	की	का	psp	f	sg	-	d	-	-	-	7.0	होने	lwg__psp
11819	9	ज्यादा	ज्यादा	avy	-	-	-	-	-	-	-	10.0	संभावना	nmod__adj
11819	10	संभावना	संभावना	n	f	sg	3	d	0	0	-	11.0	है	k1
11819	11	है	है	v	any	sg	3	-	है	hE	active	0.0	ROOT	main
11819	12	।	।	punc	-	-	-	-	-	-	-	11.0	है	rsym
11820	1	लोकसभा	लोकसभा	n	f	sg	3	d	0	0	-	2.0	अध्यक्ष	pof__cn
11820	2	अध्यक्ष	अध्यक्ष	n	m	sg	3	d	0	0	-	18.0	निभाते	k1
11820	3	संसद	संसद	n	f	sg	3	o	0_का	0	-	6.0	सत्र	r6
11820	4	का	का	psp	m	sg	-	d	-	-	-	3.0	संसद	lwg__psp
11820	5	नया	नया	adj	m	sg	-	d	-	-	-	6.0	सत्र	nmod__adj
11820	6	सत्र	सत्र	n	m	sg	3	d	0	0	-	8.0	होने	k1
11820	7	शुरू	शुरू	n	m	sg	3	d	0	0	-	8.0	होने	pof
11820	8	होने	हो	v	any	sg	3	o	ना_से_पहले	nA	-	18.0	निभाते	k7t
11820	9	से	से	psp	-	-	-	-	-	-	-	8.0	होने	lwg__psp
11820	10	पहले	पहले	nst	m	sg	3	d	-	-	-	8.0	होने	lwg__psp
11820	11	हर	हर	avy	-	-	-	-	-	-	-	12.0	बार	nmod__adj
11820	12	बार	बार	n	f	sg	3	d	0	0	-	18.0	निभाते	k7t
11820	13	सर्वदलीय	सर्वदलीय	adj	any	any	-	d	-	-	-	14.0	बैठक	nmod__adj
11820	14	बैठक	बैठक	n	f	sg	3	d	0	0	-	15.0	बुलाने	k2
11820	15	बुलाने	बुला	v	any	sg	any	o	ना_का	nA	-	17.0	औपचारिकता	r6
11820	16	की	का	psp	f	sg	-	d	-	-	-	15.0	बुलाने	lwg__psp
11820	17	औपचारिकता	औपचारिकता	n	f	sg	3	d	0	0	-	18.0	निभाते	k2
11820	18	निभाते	निभा	v	m	sg	3h	-	ता_है	wA	active	0.0	ROOT	main
11820	19	हैं	है	v	any	sg	3h	-	है	hE	-	18.0	निभाते	lwg__vaux
11820	20	।	।	punc	-	-	-	-	-	-	-	18.0	निभाते	rsym
11821	1	अध्यक्ष	अध्यक्ष	n	m	sg	3	d	0	0	-	15.0	मांगते	k1
11821	2	सभी	सभी	avy	-	-	-	-	-	-	-	3.0	दलों	nmod__adj
11821	3	दलों	दल	n	m	pl	3	o	0_से	0	-	11.0	चलाने	k5
11821	4	से	से	psp	-	-	-	-	-	-	-	3.0	दलों	lwg__psp
11821	5	सदन	सदन	n	m	sg	3	o	0_का	0	-	7.0	कार्यवाही	r6
11821	6	की	का	psp	f	sg	-	d	-	-	-	5.0	सदन	lwg__psp
11821	7	कार्यवाही	कार्यवाही	n	f	sg	3	d	0	0	-	11.0	चलाने	k2
11821	8	सुचारु	सुचारु	adj	any	any	-	o	-	-	-	9.0	तौर	nmod__adj
11821	9	तौर	तौर	n	m	sg	3	o	0_से	0	-	15.0	मांगते	adv
11821	10	से	से	psp	-	-	-	-	-	-	-	9.0	तौर	lwg__psp
11821	11	चलाने	चला	v	any	any	any	o	ना_के_लिए	nA	-	15.0	मांगते	rt
11821	12	के	के	psp	-	-	-	-	-	-	-	11.0	चलाने	lwg__psp
11821	13	लिए	लिए	psp	-	-	-	-	-	-	-	11.0	चलाने	lwg__psp
11821	14	सहयोग	सहयोग	n	m	sg	3	d	0	0	-	15.0	मांगते	k2
11821	15	मांगते	मांग	v	m	sg	3h	-	ता_है	wA	active	0.0	ROOT	main
11821	16	हैं	है	v	any	sg	3h	-	है	hE	-	15.0	मांगते	lwg__vaux
11821	17	।	।	punc	-	-	-	-	-	-	-	15.0	मांगते	rsym
11822	1	लेकिन	लेकिन	avy	-	-	-	-	-	-	-	0.0	ROOT	main
11822	2	इस	यह	pn	any	sg	3	o	-	-	-	3.0	बार	nmod__adj
11822	3	बार	बार	n	f	sg	3	d	0	0	-	14.0	देखते	k7t
11822	4	विपक्ष	विपक्ष	n	m	sg	3	o	0	0	-	5.0	व	ccof
11822	5	व	व	avy	-	-	-	-	-	-	-	10.0	पार्टियों	r6
11822	6	खुद	खुद	pn	-	-	-	d	-	-	-	7.0	सरकार	nmod__emph
11822	7	सरकार	सरकार	n	f	sg	3	o	0_का	0	-	5.0	व	ccof
11822	8	की	का	psp	f	pl	-	o	-	-	-	7.0	सरकार	lwg__psp
11822	9	सहयोगी	सहयोगी	adj	any	any	-	o	-	-	-	10.0	पार्टियों	nmod__adj
11822	10	पार्टियों	पार्टी	n	f	pl	3	o	0_का	0	-	12.0	रुख	r6
11822	11	के	का	psp	m	sg	-	o	-	-	-	10.0	पार्टियों	lwg__psp
11822	12	रुख	रुख	n	m	sg	3	o	0_को	0	-	14.0	देखते	k2
11822	13	को	को	psp	-	-	-	-	-	-	-	12.0	रुख	lwg__psp
11822	14	देखते	देख	v	m	sg	any	-	ता_हो+या	wA	-	31.0	है	vmod
11822	15	हुए	हो	v	m	sg	any	-	या	yA	-	14.0	देखते	lwg__vaux
11822	16	बजट	बजट	n	m	sg	3	d	0	0	-	17.0	सत्र	pof__cn
11822	17	सत्र	सत्र	n	m	sg	3	o	0_के_दौरान	0	-	31.0	है	k7t
11822	18	के	के	psp	-	-	-	-	-	-	-	17.0	सत्र	lwg__psp
11822	19	दौरान	दौरान	nst	m	sg	3	d	-	-	-	17.0	सत्र	lwg__psp
11822	20	सदन	सदन	n	m	sg	3	o	0_में	0	-	28.0	होने	k7
11822	21	में	में	psp	-	-	-	-	-	-	-	20.0	सदन	lwg__psp
11822	22	शोर	शोर	n	m	sg	3	d	0	0	-	24.0	शराबा	pof__cn
11822	23	-	-	punc	-	-	-	-	-	-	-	24.0	शराबा	rsym
11822	24	शराबा	शराबा	n	m	sg	3	d	0	0	-	25.0	व	ccof
11822	25	व	व	avy	-	-	-	-	-	-	-	28.0	होने	k1
11822	26	हंगामा	हंगामा	n	m	sg	3	d	0	0	-	25.0	व	ccof
11822	27	ज्यादा	ज्यादा	avy	-	-	-	-	-	-	-	28.0	होने	pof
11822	28	होने	हो	v	any	sg	any	o	ना_का	nA	-	30.0	संभावना	r6
11822	29	की	का	psp	f	sg	-	d	-	-	-	28.0	होने	lwg__psp
11822	30	संभावना	संभावना	n	f	sg	3	d	0	0	-	31.0	है	k1
11822	31	है	है	v	any	sg	3	-	है	hE	active	1.0	लेकिन	ccof
11822	32	।	।	punc	-	-	-	-	-	-	-	1.0	लेकिन	rsym
11823	1	इसलिए	इसलिए	pn	-	-	-	-	-	-	-	3.0	चाहते	rh
11823	2	चटर्जी	चटर्जी	n	any	sg	3	d	0	0	-	3.0	चाहते	k1
11823	3	चाहते	चाह	v	m	sg	3h	-	ता_है	wA	active	0.0	ROOT	main
11823	4	हैं	है	v	any	sg	3h	-	है	hE	-	3.0	चाहते	lwg__vaux
11823	5	कि	कि	avy	-	-	-	-	-	-	-	3.0	चाहते	k2
11823	6	सभी	सभी	avy	-	-	-	-	-	-	-	7.0	दलों	nmod__adj
11823	7	दलों	दल	n	m	pl	3	o	0_से	0	-	19.0	की	k2
11823	8	से	से	psp	-	-	-	-	-	-	-	7.0	दलों	lwg__psp
